"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"9","2","160","682274","95.4035874439462","44.6"
"10","3","157","886139","96.71388101983003","44.125"
"11","3","147","985336","95.89823468328142","48.15"
"9","2","161","682274","96.0972850678733","44.2"
"12","3","143","137898","96.13601236476043","48.525"
"10","3","158","886139","96.25212947189097","44.025"
"9","2","162","682274","96.18233618233619","43.875"
"11","3","148","985336","95.47346514047867","48.05"
"12","3","144","137898","95.65891472868216","48.375"
"10","3","159","886139","96.12976664769494","43.925"
"9","2","163","682274","95.93123209169055","43.625"
"11","3","149","985336","95.34031413612566","47.75"
"12","3","145","137898","95.9417273673257","48.05"
"10","3","160","886139","96.05714285714285","43.75"
"9","2","164","682274","95.56706966033391","43.425000000000004"
"11","3","150","985336","95.71655208884188","47.275"
"12","3","146","137898","95.7224830464267","47.925000000000004"
"10","3","161","886139","95.7593123209169","43.625"
"9","2","165","682274","95.83333333333334","43.2"
"11","3","151","985336","95.89333333333333","46.875"
"10","3","162","886139","96.13387189844201","43.325"
"12","3","147","137898","95.48319327731093","47.599999999999994"
"9","2","166","682274","95.58908879860708","43.075"
"11","3","152","985336","95.8109559613319","46.550000000000004"
"10","3","163","886139","95.70267131242741","43.05"
"12","3","148","137898","95.20042194092827","47.4"
"9","2","167","682274","95.96491228070175","42.75"
"11","3","153","985336","95.68034557235421","46.300000000000004"
"12","3","149","137898","95.3241232731137","47.05"
"10","3","164","886139","95.56333917104494","42.825"
"9","2","168","682274","96.05650382577987","42.475"
"11","3","154","985336","95.56277056277057","46.2"
"10","3","165","886139","95.36384976525821","42.6"
"12","3","150","137898","95.55674518201285","46.7"
"9","2","169","682274","96.3226571767497","42.15"
"10","3","166","886139","95.2212389380531","42.375"
"11","3","155","985336","95.59063690800218","45.925"
"12","3","151","137898","95.05110274341042","46.475"
"9","2","170","682274","96.30512514898689","41.949999999999996"
"10","3","167","886139","95.257854179016","42.175000000000004"
"12","3","152","137898","95.27943570265872","46.075"
"9","2","171","682274","96.34292565947243","41.699999999999996"
"11","3","156","985336","95.72602739726027","45.625"
"10","3","168","886139","95.11614055985706","41.975"
"12","3","153","137898","95.3056768558952","45.800000000000004"
"9","2","172","682274","96.20710415412402","41.525"
"11","3","157","985336","96.02868174296746","45.324999999999996"
"10","3","169","886139","94.5541591861161","41.775"
"12","3","154","137898","95.0082281952825","45.574999999999996"
"9","2","173","682274","96.01449275362319","41.4"
"11","3","158","985336","96.0751796572692","45.225"
"10","3","170","886139","94.39421338155516","41.475"
"12","3","155","137898","95.04405286343612","45.4"
"9","2","174","682274","95.99514563106796","41.199999999999996"
"11","3","159","985336","95.72697003329634","45.050000000000004"
"10","3","171","886139","94.23893268647664","41.225"
"9","2","175","682274","96.03174603174604","40.949999999999996"
"12","3","156","137898","95.34109816971714","45.074999999999996"
"11","3","160","985336","95.54565701559021","44.9"
"10","3","172","886139","94.61444308445533","40.849999999999994"
"9","2","176","682274","95.77464788732394","40.825"
"12","3","157","137898","95.4824316787507","44.824999999999996"
"11","3","161","985336","95.57422969187675","44.625"
"10","3","173","886139","94.69790382244143","40.550000000000004"
"9","2","177","682274","95.87945879458795","40.65"
"12","3","158","137898","95.51066217732884","44.55"
"11","3","162","985336","95.49041713641489","44.35"
"10","3","174","886139","94.40298507462687","40.2"
"9","2","178","682274","95.79987646695491","40.475"
"12","3","159","137898","95.38288288288288","44.4"
"10","3","175","886139","94.30538172715895","39.95"
"11","3","163","985336","95.63244469653999","44.074999999999996"
"9","2","179","682274","95.71428571428572","40.25"
"10","3","176","886139","94.26952141057934","39.7"
"12","3","160","137898","95.57321225879683","44.05"
"11","3","164","985336","95.82618639222413","43.725"
"9","2","180","682274","95.81511555277952","40.025"
"10","3","177","886139","94.36352121595947","39.475"
"12","3","161","137898","95.33029612756265","43.9"
"11","3","165","985336","96.08294930875576","43.4"
"9","2","181","682274","95.54858934169279","39.875"
"10","3","178","886139","94.01654996817314","39.275"
"12","3","162","137898","95.5300859598854","43.625"
"11","3","166","985336","95.71263035921204","43.15"
"9","2","182","682274","95.41457286432161","39.800000000000004"
"10","3","179","886139","93.79795396419436","39.1"
"12","3","163","137898","95.39965497412307","43.475"
"11","3","167","985336","95.73847051955633","42.825"
"9","2","183","682274","95.14501891551072","39.65"
"10","3","180","886139","94.0721649484536","38.800000000000004"
"12","3","164","137898","95.54398148148148","43.2"
"11","3","168","985336","95.60117302052787","42.625"
"9","2","184","682274","94.62705436156763","39.550000000000004"
"10","3","181","886139","93.54838709677419","38.75"
"12","3","165","137898","95.63953488372093","43"
"9","2","185","682274","94.91417673235854","39.324999999999996"
"11","3","169","985336","95.35294117647058","42.5"
"10","3","182","886139","93.64461738002593","38.550000000000004"
"9","2","186","682274","94.70325462667518","39.175"
"12","3","166","137898","95.83821805392732","42.65"
"10","3","183","886139","93.66840731070496","38.3"
"11","3","170","985336","95.79383886255924","42.199999999999996"
"9","2","187","682274","94.49071108263934","39.025"
"10","3","184","886139","94.1990771259064","37.925"
"12","3","167","137898","95.74719432959245","42.325"
"11","3","171","985336","95.47888161808447","42.025"
"9","2","188","682274","94.09499358151476","38.95"
"10","3","185","886139","94.29708222811671","37.7"
"12","3","168","137898","95.78384798099762","42.1"
"11","3","172","985336","95.4653937947494","41.9"
"9","2","189","682274","94.06451612903226","38.75"
"10","3","186","886139","94.32197728790915","37.425000000000004"
"12","3","169","137898","96.05970149253731","41.875"
"11","3","173","985336","95.2722920406942","41.775"
"9","2","190","682274","93.7984496124031","38.7"
"10","3","187","886139","94.56010745466756","37.225"
"12","3","170","137898","95.81089168162777","41.775"
"9","2","191","682274","93.64461738002593","38.550000000000004"
"11","3","174","985336","94.96704613541043","41.725"
"10","3","188","886139","94.01479488903833","37.175000000000004"
"12","3","171","137898","95.7306073361395","41.575"
"9","2","192","682274","93.67666232073012","38.35"
"10","3","189","886139","94.45945945945947","37"
"11","3","175","985336","94.92753623188406","41.4"
"12","3","172","137898","95.70737605804112","41.349999999999994"
"9","2","193","682274","93.5251798561151","38.224999999999994"
"10","3","190","886139","94.3089430894309","36.9"
"11","3","176","985336","94.73046638400969","41.275"
"9","2","194","682274","93.31147540983606","38.125"
"10","3","191","886139","94.08967391304348","36.8"
"12","3","173","137898","95.86374695863748","41.099999999999994"
"11","3","177","985336","94.40048691418139","41.075"
"12","3","174","137898","95.71865443425077","40.875"
"10","3","192","886139","93.87338325391423","36.725"
"11","3","178","985336","94.12844036697248","40.875"
"9","2","195","682274","93.66754617414247","37.9"
"10","3","193","886139","93.71155160628845","36.575"
"11","3","179","985336","94.51632778804682","40.575"
"12","3","175","137898","95.94345421020283","40.675"
"9","2","196","682274","93.70860927152319","37.75"
"10","3","194","886139","93.67697594501718","36.375"
"11","3","180","985336","94.60297766749379","40.300000000000004"
"9","2","197","682274","93.75415282392026","37.625"
"12","3","176","137898","95.61998766193707","40.525"
"10","3","195","886139","93.10344827586206","36.25"
"11","3","181","985336","94.625","40"
"12","3","177","137898","95.2912019826518","40.35"
"9","2","198","682274","93.54194407456724","37.55"
"10","3","196","886139","92.99583911234397","36.05"
"11","3","182","985336","94.78315524827153","39.775"
"9","2","199","682274","93.50736278447121","37.35"
"12","3","178","137898","95.51681195516812","40.150000000000006"
"10","3","197","886139","93.17073170731707","35.875"
"11","3","183","985336","95.06953223767383","39.550000000000004"
"9","2","200","682274","93.48556077904634","37.225"
"12","3","179","137898","95.18449030644153","39.975"
"10","3","198","886139","92.58222533240028","35.725"
"9","2","201","682274","93.1986531986532","37.125"
"12","3","180","137898","95.09742300439974","39.775"
"11","3","184","985336","95.04761904761905","39.375"
"10","3","199","886139","92.62640449438202","35.6"
"9","2","202","682274","93.04993252361673","37.05"
"10","3","200","886139","92.66055045871559","35.425000000000004"
"12","3","181","137898","94.51450189155108","39.65"
"9","2","203","682274","92.82814614343707","36.95"
"11","3","185","985336","94.5825366475462","39.225"
"10","3","201","886139","92.70021261516655","35.275"
"11","3","186","985336","94.50127877237851","39.1"
"12","3","182","137898","94.29296131896005","39.425"
"9","2","204","682274","92.66304347826086","36.8"
"10","3","202","886139","93.02491103202847","35.125"
"11","3","187","985336","94.58762886597938","38.800000000000004"
"12","3","183","137898","94.20382165605096","39.25"
"9","2","205","682274","92.43869209809264","36.7"
"10","3","203","886139","92.78571428571428","35"
"11","3","188","985336","94.5631067961165","38.625"
"12","3","184","137898","94.3021766965429","39.050000000000004"
"9","2","206","682274","92.33401779603012","36.525"
"10","3","204","886139","92.6829268292683","34.849999999999994"
"11","3","189","985336","94.53480806766427","38.425"
"9","2","207","682274","92.44505494505495","36.4"
"10","3","205","886139","92.5233644859813","34.775"
"12","3","185","137898","94.3298969072165","38.800000000000004"
"11","3","190","985336","94.31372549019608","38.25"
"9","2","208","682274","92.4931129476584","36.3"
"10","3","206","886139","92.27436823104694","34.625"
"12","3","186","137898","94.48051948051948","38.5"
"11","3","191","985336","94.41891004596191","38.074999999999996"
"9","2","209","682274","92.18533886583678","36.15"
"10","3","207","886139","92.44734931009441","34.425"
"12","3","187","137898","94.83997387328543","38.275"
"10","3","208","886139","92.4927113702624","34.300000000000004"
"11","3","192","985336","94.14858645627876","38.025"
"9","2","210","682274","92.15277777777777","36"
"12","3","188","137898","94.75409836065573","38.125"
"10","3","209","886139","92.3865300146413","34.150000000000006"
"9","2","211","682274","92.05574912891986","35.875"
"11","3","193","985336","93.8076416337286","37.95"
"12","3","189","137898","94.60526315789474","38"
"10","3","210","886139","92.63622974963181","33.95"
"9","2","212","682274","91.76552686671319","35.825"
"11","3","194","985336","93.79128137384413","37.85"
"10","3","211","886139","92.66666666666666","33.75"
"12","3","190","137898","94.52506596306068","37.9"
"9","2","213","682274","91.46256123163052","35.725"
"11","3","195","985336","93.96551724137932","37.7"
"10","3","212","886139","92.65033407572383","33.675"
"12","3","191","137898","94.31216931216932","37.8"
"9","2","214","682274","91.42053445850914","35.55"
"11","3","196","985336","93.92928619079386","37.475"
"10","3","213","886139","92.69746646795826","33.550000000000004"
"12","3","192","137898","94.16445623342176","37.7"
"9","2","215","682274","91.31968948482711","35.425000000000004"
"10","3","214","886139","92.5205684367988","33.425"
"11","3","197","985336","93.7123745819398","37.375"
"12","3","193","137898","94.14114513981359","37.55"
"9","2","216","682274","91.29511677282377","35.325"
"10","3","215","886139","92.34808702175545","33.324999999999996"
"11","3","198","985336","93.68703828072532","37.225"
"12","3","194","137898","94.16890080428955","37.3"
"9","2","217","682274","91.1221590909091","35.199999999999996"
"10","3","216","886139","92.15686274509804","33.15"
"11","3","199","985336","93.47240915208613","37.15"
"9","2","218","682274","90.95441595441596","35.099999999999994"
"12","3","195","137898","94.14929388029589","37.175000000000004"
"10","3","217","886139","92.56449165402124","32.95"
"11","3","200","985336","93.64864864864865","37"
"9","2","219","682274","90.86366880799429","35.025"
"10","3","218","886139","92.31354642313546","32.85"
"12","3","196","137898","94.00269541778977","37.1"
"11","3","201","985336","93.4959349593496","36.9"
"9","2","220","682274","90.75268817204301","34.875"
"10","3","219","886139","91.9908466819222","32.775"
"12","3","197","137898","93.70771312584574","36.95"
"10","3","220","886139","91.59663865546219","32.725"
"9","2","221","682274","90.73941134242641","34.825"
"11","3","202","985336","93.15718157181571","36.9"
"12","3","198","137898","93.94145677331518","36.725"
"10","3","221","886139","91.55794320798158","32.574999999999996"
"9","2","222","682274","90.66091954022988","34.8"
"11","3","203","985336","93.00746775288526","36.825"
"10","3","222","886139","91.68591224018475","32.475"
"12","3","199","137898","93.91660970608339","36.575"
"9","2","223","682274","90.4247660187185","34.725"
"11","3","204","985336","93.04703476482618","36.675000000000004"
"10","3","223","886139","91.95046439628483","32.300000000000004"
"12","3","200","137898","93.8229238160604","36.425000000000004"
"9","2","224","682274","90.46242774566474","34.599999999999994"
"11","3","205","985336","92.96448087431693","36.6"
"10","3","224","886139","91.6989914662529","32.225"
"12","3","201","137898","93.85783298826777","36.225"
"9","2","225","682274","90.44862518089725","34.55"
"11","3","206","985336","92.81314168377823","36.525"
"10","3","225","886139","91.67315175097276","32.125"
"9","2","226","682274","90.48656499636893","34.425"
