"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"10","30","213","544986","93.06318681318682","36.4"
"9","20","207","927211","91.43214509068167","39.975"
"11","30","206","479570","94.46254071661238","38.375"
"12","30","202","999991","94.99024072869226","38.425"
"10","30","214","544986","92.8374655647383","36.3"
"9","20","208","927211","91.40526976160602","39.85"
"12","30","203","999991","95.09803921568627","38.25"
"10","30","215","544986","92.81271596406357","36.175000000000004"
"11","30","207","479570","93.99085564990203","38.275"
"9","20","209","927211","91.49338374291115","39.675"
"10","30","216","544986","92.797783933518","36.1"
"12","30","204","999991","95.02292075965947","38.175"
"11","30","208","479570","93.59058207979072","38.224999999999994"
"9","20","210","927211","91.64027865737808","39.475"
"10","30","217","544986","92.84225156358582","35.975"
"12","30","205","999991","94.81627296587926","38.1"
"11","30","209","479570","93.88560157790927","38.025"
"9","20","211","927211","91.61904761904762","39.375"
"10","30","218","544986","92.60808926080892","35.85"
"12","30","206","999991","94.92419248516809","37.925"
"11","30","210","479570","94.05940594059405","37.875"
"9","20","212","927211","91.53405474220241","39.275"
"10","30","219","544986","92.65734265734265","35.75"
"12","30","207","999991","94.64285714285714","37.8"
"11","30","211","479570","93.841059602649","37.75"
"9","20","213","927211","91.43769968051119","39.125"
"10","30","220","544986","92.64190609670638","35.675000000000004"
"12","30","208","999991","94.55872594558727","37.675"
"11","30","212","479570","94.08244680851064","37.6"
"9","20","214","927211","91.41025641025641","39"
"10","30","221","544986","92.68635724331928","35.55"
"12","30","209","999991","94.92656875834446","37.45"
"11","30","213","479570","94.05874499332442","37.45"
"10","30","222","544986","92.93785310734464","35.4"
"9","20","215","927211","91.38817480719794","38.9"
"12","30","210","999991","94.57468184862692","37.325"
"11","30","214","479570","93.91304347826087","37.375"
"10","30","223","544986","92.79151943462898","35.375"
"9","20","216","927211","91.16129032258064","38.75"
"11","30","215","479570","94.09395973154362","37.25"
"12","30","211","999991","94.29147078576226","37.225"
"10","30","224","544986","92.76595744680851","35.25"
"9","20","217","927211","91.07373868046572","38.65"
"11","30","216","479570","94.13746630727763","37.1"
"12","30","212","999991","94.39946018893387","37.05"
"10","30","225","544986","92.81650071123755","35.15"
"9","20","218","927211","90.79714841218406","38.574999999999996"
"10","30","226","544986","92.92351679771265","34.975"
"12","30","213","999991","94.3089430894309","36.9"
"11","30","217","479570","94.25287356321839","36.975"
"9","20","219","927211","90.89134677944047","38.425"
"10","30","227","544986","92.83667621776505","34.9"
"11","30","218","479570","94.17344173441734","36.9"
"12","30","214","999991","94.213750850919","36.725"
"9","20","220","927211","90.80834419817471","38.35"
"10","30","228","544986","92.75466284074605","34.849999999999994"
"11","30","219","479570","94.22946367956551","36.825"
"12","30","215","999991","94.27402862985686","36.675000000000004"
"9","20","221","927211","90.7250163291966","38.275"
"10","30","229","544986","92.7338129496403","34.75"
"11","30","220","479570","94.01767505098573","36.775000000000006"
"12","30","216","999991","94.27012278308322","36.65"
"9","20","222","927211","90.32047089601046","38.224999999999994"
"10","30","230","544986","92.70758122743682","34.625"
"11","30","221","479570","93.80108991825612","36.7"
"12","30","217","999991","94.3874058863792","36.525"
"9","20","223","927211","90.08535784635588","38.074999999999996"
"10","30","231","544986","92.53623188405797","34.5"
"11","30","222","479570","93.5792349726776","36.6"
"12","30","218","999991","94.17409184372858","36.475"
"9","20","224","927211","90.37574159525379","37.925"
"10","30","232","544986","92.99781181619255","34.275"
"11","30","223","479570","93.55723098012338","36.475"
"12","30","219","999991","94.02472527472527","36.4"
"9","20","225","927211","90.28420356906808","37.824999999999996"
"10","30","233","544986","92.62773722627738","34.25"
"11","30","224","479570","93.13186813186813","36.4"
"10","30","234","544986","92.74193548387096","34.1"
"9","20","226","927211","90.0727994705493","37.775"
"12","30","220","999991","93.6726272352132","36.35"
"11","30","225","479570","93.12242090784044","36.35"
"9","20","227","927211","89.80132450331125","37.75"
"10","30","235","544986","92.58987527512839","34.075"
"12","30","221","999991","93.65954514128188","36.275"
"11","30","226","479570","93.43469246717346","36.175000000000004"
"10","30","236","544986","92.7044952100221","33.925"
"9","20","228","927211","89.8406374501992","37.65"
"12","30","222","999991","93.37016574585635","36.199999999999996"
"11","30","227","479570","93.15352697095436","36.15"
"10","30","237","544986","92.39852398523986","33.875"
"12","30","223","999991","93.42560553633218","36.125"
"9","20","229","927211","89.88015978695073","37.55"
"11","30","228","479570","93.19916724496878","36.025"
"10","30","238","544986","92.31337767923134","33.825"
"12","30","224","999991","93.40735600277586","36.025"
"9","20","230","927211","90.04010695187165","37.4"
"11","30","229","479570","92.91174426685198","35.975"
"10","30","239","544986","92.29058561897702","33.725"
"9","20","231","927211","90.0804289544236","37.3"
"12","30","225","999991","93.05555555555556","36"
"11","30","230","479570","93.02649930264994","35.85"
"10","30","240","544986","92.42199108469539","33.650000000000006"
"12","30","226","999991","92.69311064718163","35.925000000000004"
"9","20","232","927211","90.25537634408603","37.2"
"11","30","231","479570","93.07207837648706","35.725"
"10","30","241","544986","92.25037257824144","33.550000000000004"
"12","30","227","999991","92.94692737430168","35.8"
"9","20","233","927211","90.28995279838166","37.075"
"11","30","232","479570","93.05750350631136","35.65"
"10","30","242","544986","92.23300970873787","33.475"
"12","30","228","999991","92.86214135759272","35.725"
"9","20","234","927211","90.38591740013541","36.925000000000004"
"11","30","233","479570","92.97752808988764","35.6"
"10","30","243","544986","92.22139117427075","33.425"
"12","30","229","999991","92.77192982456141","35.625"
"9","20","235","927211","90.16282225237448","36.85"
"11","30","234","479570","92.95278365045807","35.475"
"10","30","244","544986","92.12893553223388","33.35"
"12","30","230","999991","92.95774647887323","35.5"
"9","20","236","927211","89.9931926480599","36.725"
"10","30","245","544986","92.24981188863808","33.225"
"11","30","235","479570","92.86723163841808","35.4"
"12","30","231","999991","93.07420494699646","35.375"
"9","20","237","927211","89.97955010224949","36.675000000000004"
"10","30","246","544986","92.22641509433961","33.125"
"11","30","236","479570","92.92285916489739","35.325"
"12","30","232","999991","93.05949008498584","35.3"
"9","20","238","927211","90.15047879616964","36.55"
"10","30","247","544986","92.2785768357305","33.025"
"11","30","237","479570","92.77620396600567","35.3"
"12","30","233","999991","93.24804548685147","35.175"
"9","20","239","927211","89.93150684931507","36.5"
"10","30","248","544986","92.25512528473804","32.925"
"11","30","238","479570","92.4715909090909","35.199999999999996"
"12","30","234","999991","93.02987197724039","35.15"
"10","30","249","544986","92.53048780487805","32.800000000000004"
"9","20","240","927211","90.04804392587509","36.425000000000004"
"11","30","239","479570","92.4447612259444","35.075"
"12","30","235","999991","93.35714285714286","35"
"10","30","250","544986","92.59541984732824","32.75"
"9","20","241","927211","89.95873452544704","36.35"
"11","30","240","479570","92.28020014295926","34.975"
"12","30","236","999991","93.28091493924232","34.975"
"9","20","242","927211","89.93797381116472","36.275"
"10","30","251","544986","92.58409785932722","32.7"
"11","30","241","479570","92.66187050359711","34.75"
"10","30","252","544986","92.64931087289433","32.65"
"9","20","243","927211","90.11748445058743","36.175000000000004"
"12","30","237","999991","93.26164874551971","34.875"
"11","30","242","479570","92.63537906137184","34.625"
"9","20","244","927211","90.2979902979903","36.075"
"10","30","253","544986","92.62106072252114","32.525"
"12","30","238","999991","93.11334289813486","34.849999999999994"
"11","30","243","479570","92.54703328509407","34.55"
"9","20","245","927211","90.34051424600416","35.975"
"10","30","254","544986","92.52696456086287","32.45"
"12","30","239","999991","93.29488103821197","34.675"
"11","30","244","479570","92.40231548480463","34.55"
"9","20","246","927211","90.041782729805","35.9"
"10","30","255","544986","92.50386398763524","32.35"
"12","30","240","999991","93.42485549132948","34.599999999999994"
"11","30","245","479570","92.17391304347827","34.5"
"10","30","256","544986","92.33152594887683","32.275"
"9","20","247","927211","89.94413407821229","35.8"
"12","30","241","999991","93.27548806941431","34.575"
"11","30","246","479570","92.22948438634712","34.425"
"10","30","257","544986","92.46894409937887","32.2"
"9","20","248","927211","89.79020979020979","35.75"
"12","30","242","999991","93.12092686459088","34.525"
"11","30","247","479570","91.93313953488372","34.4"
"10","30","258","544986","92.15838509316771","32.2"
"9","20","249","927211","89.95786516853933","35.6"
"12","30","243","999991","93.25598259608412","34.475"
"10","30","259","544986","92.28971962616822","32.1"
"11","30","248","479570","91.98250728862973","34.300000000000004"
"9","20","250","927211","90.084388185654","35.55"
"10","30","260","544986","92.56068911511355","31.924999999999997"
"12","30","244","999991","93.16363636363636","34.375"
"11","30","249","479570","91.61196207148066","34.275"
"9","20","251","927211","89.7887323943662","35.5"
"10","30","261","544986","92.70015698587127","31.85"
"12","30","245","999991","92.94545454545454","34.375"
"11","30","250","479570","91.66666666666666","34.2"
"9","20","252","927211","89.71106412966878","35.475"
"10","30","262","544986","92.77297721916732","31.825"
"12","30","246","999991","93.07580174927114","34.300000000000004"
"11","30","251","479570","91.51426481346013","34.175"
"10","30","263","544986","92.9866036249015","31.724999999999998"
"9","20","253","927211","89.76711362032464","35.425000000000004"
"12","30","247","999991","93.19678127286028","34.175"
"11","30","252","479570","91.49560117302052","34.1"
"10","30","264","544986","92.74447949526814","31.7"
"9","20","254","927211","89.87968860580325","35.325"
"12","30","248","999991","93.3920704845815","34.050000000000004"
"11","30","253","479570","91.18942731277532","34.050000000000004"
"10","30","265","544986","92.58675078864354","31.7"
"9","20","255","927211","89.79447200566973","35.275"
"12","30","249","999991","93.30882352941177","34"
"11","30","254","479570","91.17647058823529","34"
"10","30","266","544986","92.5632911392405","31.6"
"9","20","256","927211","89.77272727272727","35.199999999999996"
"12","30","250","999991","93.37748344370861","33.975"
"11","30","255","479570","91.30434782608695","33.925"
"10","30","267","544986","92.47226624405705","31.55"
"9","20","257","927211","89.55223880597015","35.175"
"12","30","251","999991","93.07295504789977","33.925"
"11","30","256","479570","91.29151291512915","33.875"
"10","30","268","544986","92.76629570747218","31.45"
"12","30","252","999991","92.9837518463811","33.85"
"9","20","258","927211","89.38746438746439","35.099999999999994"
"11","30","257","479570","91.69139465875371","33.7"
"10","30","269","544986","92.98804780876495","31.374999999999996"
"12","30","253","999991","92.76218611521418","33.85"
"9","20","259","927211","89.30862437633643","35.075"
"11","30","258","479570","91.52416356877323","33.625"
"10","30","270","544986","92.97124600638978","31.3"
"12","30","254","999991","92.89940828402366","33.800000000000004"
"9","20","260","927211","89.36473947180585","35.025"
"11","30","259","479570","91.49888143176734","33.525"
"10","30","271","544986","92.88569144684253","31.275"
"12","30","255","999991","92.80415430267063","33.7"
"9","20","261","927211","89.20657612580415","34.975"
"10","30","272","544986","92.80000000000001","31.25"
"11","30","260","479570","91.77262528047868","33.425"
"12","30","256","999991","92.65033407572383","33.675"
"9","20","262","927211","89.24731182795699","34.875"
"10","30","273","544986","92.78846153846155","31.2"
"11","30","261","479570","91.83520599250936","33.375"
"12","30","257","999991","92.5018559762435","33.675"
"10","30","274","544986","92.61637239165329","31.15"
"9","20","263","927211","89.23959827833573","34.849999999999994"
"11","30","262","479570","92.04204204204204","33.300000000000004"
"12","30","258","999991","92.69202087994034","33.525"
"10","30","275","544986","92.44372990353698","31.1"
"9","20","264","927211","89.08829863603734","34.825"
"11","30","263","479570","92.38310708898945","33.15"
"12","30","259","999991","92.75578790141897","33.475"
