"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploMacroSensDist"
"01/25/2022 11:50:20:054 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-macro-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"6","2","268","116497","89.17748917748918","34.65"
"7","3","276","123243","92.55150554675119","31.55"
"8","3","264","372414","88.79056047197639","33.900000000000006"
"7","3","277","123243","92.39302694136292","31.55"
"5","2","265","457346","89.27259368111683","34.025"
"6","2","269","116497","89.6877269426289","34.425"
"8","3","265","372414","88.75739644970415","33.800000000000004"
"7","3","278","123243","92.45432883240667","31.474999999999998"
"5","2","266","457346","89.02798232695139","33.95"
"6","2","270","116497","89.80335032774946","34.325"
"8","3","266","372414","88.81481481481481","33.75"
"7","3","279","123243","92.59554140127389","31.4"
"5","2","267","457346","89.0117994100295","33.900000000000006"
"7","3","280","123243","92.80575539568345","31.275"
"8","3","267","372414","89.00445765230312","33.650000000000006"
"6","2","271","116497","89.80335032774946","34.325"
"5","2","268","457346","89.14327917282127","33.85"
"7","3","281","123243","92.79423538831065","31.225"
"5","2","269","457346","89.33333333333333","33.75"
"8","3","268","372414","89.11260253542133","33.525"
"6","2","272","116497","89.86141502552881","34.275"
"7","3","282","123243","92.62820512820514","31.2"
"8","3","269","372414","89.37125748502994","33.4"
"6","2","273","116497","89.90490124359913","34.175"
"5","2","270","457346","89.39169139465875","33.7"
"7","3","283","123243","92.85140562248996","31.125000000000004"
"8","3","270","372414","89.63963963963964","33.300000000000004"
"6","2","274","116497","89.95601173020528","34.1"
"5","2","271","457346","89.37592867756315","33.650000000000006"
"7","3","284","123243","92.84565916398714","31.1"
"8","3","271","372414","89.70698722764838","33.275"
"5","2","272","457346","89.49329359165425","33.550000000000004"
"6","2","275","116497","90.05891016200295","33.95"
"7","3","285","123243","92.914653784219","31.05"
"8","3","272","372414","89.90203466465712","33.175"
"5","2","273","457346","89.54443614637789","33.475"
"6","2","276","116497","90.19174041297934","33.900000000000006"
"7","3","286","123243","93.0589184826473","30.975"
"8","3","273","372414","89.90203466465712","33.175"
"6","2","277","116497","90.03690036900369","33.875"
"5","2","274","457346","89.53662182361734","33.45"
"7","3","287","123243","93.28478964401295","30.9"
"8","3","274","372414","90.15151515151516","33"
"6","2","278","116497","90.02954209748893","33.85"
"5","2","275","457346","89.79744936234059","33.324999999999996"
"7","3","288","123243","93.36032388663968","30.875000000000004"
"8","3","275","372414","90.35687167805618","32.925"
"6","2","279","116497","90.08142116950407","33.775"
"5","2","276","457346","89.64741185296324","33.324999999999996"
"7","3","289","123243","93.58766233766234","30.8"
"8","3","276","372414","90.32749428789033","32.824999999999996"
"6","2","280","116497","90.13353115727003","33.7"
"5","2","277","457346","89.62406015037594","33.25"
"7","3","290","123243","93.50121852152722","30.775000000000002"
"8","3","277","372414","90.2439024390244","32.800000000000004"
"6","2","281","116497","90.39463886820552","33.575"
"5","2","278","457346","89.66817496229261","33.15"
"7","3","291","123243","93.4092758340114","30.725"
"8","3","278","372414","90.51987767584097","32.7"
"6","2","282","116497","90.52945563012678","33.525"
"7","3","292","123243","93.39853300733496","30.675"
"5","2","279","457346","89.48562783661119","33.050000000000004"
"8","3","279","372414","90.21406727828746","32.7"
"6","2","283","116497","90.44062733383122","33.475"
"7","3","293","123243","93.3061224489796","30.625000000000004"
"5","2","280","457346","89.53752843062927","32.975"
"8","3","280","372414","90.1300688599847","32.675"
"7","3","294","123243","93.14285714285714","30.625000000000004"
"6","2","284","116497","90.41916167664671","33.4"
"5","2","281","457346","89.45371775417298","32.95"
"8","3","281","372414","89.89280245022971","32.65"
"7","3","295","123243","93.21895424836602","30.599999999999998"
"6","2","285","116497","90.61561561561562","33.300000000000004"
"5","2","282","457346","89.71820258948972","32.824999999999996"
"8","3","282","372414","89.6392939370683","32.574999999999996"
"7","3","296","123243","93.13164349959116","30.575000000000003"
"5","2","283","457346","89.92366412213741","32.75"
"6","2","286","116497","90.66967644845748","33.225"
"8","3","283","372414","89.54650269023828","32.525"
"7","3","297","123243","93.03849303849304","30.525000000000002"
"5","2","284","457346","90.26073619631902","32.6"
"6","2","287","116497","90.79939668174963","33.15"
"7","3","298","123243","93.19114027891715","30.475"
"8","3","284","372414","89.53040800615858","32.475"
"6","2","288","116497","90.64150943396227","33.125"
"5","2","285","457346","90.46153846153845","32.5"
"8","3","285","372414","89.73765432098766","32.4"
"7","3","299","123243","93.17995069843879","30.425"
"6","2","289","116497","90.61317183951552","33.025"
"5","2","286","457346","90.60092449922959","32.45"
"7","3","300","123243","93.17434210526315","30.4"
"8","3","286","372414","89.79907264296754","32.35"
"6","2","290","116497","90.7505686125853","32.975"
"5","2","287","457346","90.73359073359073","32.375"
"7","3","301","123243","93.31683168316832","30.3"
"8","3","287","372414","89.78328173374614","32.300000000000004"
"6","2","291","116497","90.72243346007605","32.875"
"5","2","288","457346","90.86687306501547","32.300000000000004"
"7","3","302","123243","93.22873658133773","30.275000000000002"
"8","3","288","372414","90.05439005439005","32.175"
"6","2","292","116497","90.70830159939071","32.824999999999996"
"5","2","289","457346","90.93023255813954","32.25"
"7","3","303","123243","93.14616019818331","30.275000000000002"
"8","3","289","372414","89.89113530326594","32.15"
"6","2","293","116497","90.68702290076335","32.75"
"7","3","304","123243","93.14049586776859","30.25"
"8","3","290","372414","89.8753894080997","32.1"
"5","2","290","457346","91.21306376360808","32.15"
"6","2","294","116497","90.74923547400611","32.7"
"7","3","305","123243","92.96939619520265","30.225"
"8","3","291","372414","90.00780640124903","32.025"
"5","2","291","457346","91.34840218238503","32.074999999999996"
"7","3","306","123243","93.11203319502074","30.125"
"6","2","295","116497","90.95092024539878","32.6"
"8","3","292","372414","90.28213166144201","31.900000000000002"
"5","2","292","457346","91.41965678627145","32.05"
"7","3","307","123243","92.78008298755186","30.125"
"6","2","296","116497","91.00691775557263","32.525"
"8","3","293","372414","90.2668759811617","31.85"
"5","2","293","457346","91.24315871774824","31.974999999999998"
"7","3","308","123243","92.61410788381743","30.125"
"8","3","294","372414","90.25923016496465","31.825"
"6","2","297","116497","91.1470361816782","32.475"
"7","3","309","123243","92.61410788381743","30.125"
"5","2","294","457346","91.31455399061032","31.95"
"8","3","295","372414","90.4012588512982","31.775"
"6","2","298","116497","91.2875867386276","32.425"
"7","3","310","123243","92.7620632279534","30.049999999999997"
"5","2","295","457346","91.14420062695925","31.900000000000002"
"8","3","296","372414","90.61514195583597","31.7"
"6","2","299","116497","91.42194744976815","32.35"
"5","2","296","457346","91.287284144427","31.85"
"7","3","311","123243","92.83333333333333","30"
"8","3","297","372414","90.68666140489346","31.674999999999997"
"6","2","300","116497","91.56346749226006","32.300000000000004"
"7","3","312","123243","92.81537176274018","29.925"
"5","2","297","457346","91.27358490566037","31.8"
"9","3","0","551671","100","100"
"8","3","298","372414","90.75098814229248","31.624999999999996"
"6","2","301","116497","91.83514774494557","32.15"
"5","2","298","457346","91.63378058405682","31.674999999999997"
"8","3","299","372414","91.03885804916733","31.525"
"6","2","302","116497","91.75097276264592","32.125"
"5","2","299","457346","91.84481393507522","31.574999999999996"
"8","3","300","372414","91.24900556881464","31.424999999999997"
"6","2","303","116497","92.10320562939796","31.974999999999998"
"9","3","1","551671","99.45","100"
"5","2","300","457346","92.13661636219221","31.474999999999998"
"8","3","301","372414","91.32165605095541","31.4"
"6","2","304","116497","92.09083790133124","31.924999999999997"
"5","2","301","457346","92.13036565977742","31.45"
"8","3","302","372414","91.60671462829735","31.275"
"6","2","305","116497","92.00626959247649","31.900000000000002"
"5","2","302","457346","92.19745222929936","31.4"
"9","3","2","551671","99.04976244061015","99.97500000000001"
"8","3","303","372414","91.66666666666666","31.2"
"6","2","306","116497","92.29559748427673","31.8"
"5","2","303","457346","92.27091633466135","31.374999999999996"
"8","3","304","372414","91.57979149959904","31.175000000000004"
"6","2","307","116497","92.36220472440945","31.75"
"5","2","304","457346","92.41214057507987","31.3"
"8","3","305","372414","91.80064308681672","31.1"
"6","2","308","116497","92.35015772870663","31.7"
"5","2","305","457346","92.4","31.25"
"8","3","306","372414","91.93548387096774","31"
"9","3","3","551671","98.34958739684922","99.97500000000001"
"6","2","309","116497","92.41706161137441","31.65"
"5","2","306","457346","92.3138510808647","31.225"
"6","2","310","116497","92.41106719367589","31.624999999999996"
"8","3","307","372414","91.99676637025061","30.925000000000004"
"5","2","307","457346","92.4315619967794","31.05"
"6","2","311","116497","92.62490087232355","31.525"
"8","3","308","372414","92.06477732793522","30.875000000000004"
"5","2","308","457346","92.5","31"
"9","3","4","551671","97.84946236559139","99.97500000000001"
"6","2","312","116497","92.53375694996029","31.474999999999998"
"8","3","309","372414","92.13300892133009","30.825000000000003"
"5","2","309","457346","92.64943457189014","30.95"
"8","3","310","372414","92.05190592051906","30.825000000000003"
"5","2","310","457346","92.5506072874494","30.875000000000004"
"8","3","311","372414","92.12662337662337","30.8"
"5","2","311","457346","92.77597402597402","30.8"
"9","3","5","551671","97.6488244122061","99.95"
"8","3","312","372414","92.04545454545455","30.8"
"5","2","312","457346","92.85134037367993","30.775000000000002"
"9","3","6","551671","97.0735367683842","99.95"
"9","3","7","551671","96.77338669334668","99.95"
"9","3","8","551671","96.39729797348011","99.925"
"9","3","9","551671","95.69569569569569","99.9"
"9","3","10","551671","95.21423202204961","99.775"
"9","3","11","551671","94.7592778335005","99.7"
"9","3","12","551671","94.3538268506901","99.625"
"9","3","13","551671","93.95080321285141","99.6"
"9","3","14","551671","93.39361969354434","99.52499999999999"
"9","3","15","551671","92.91101055806938","99.45"
"9","3","16","551671","92.42957746478874","99.4"
"9","3","17","551671","92.0020120724346","99.4"
"9","3","18","551671","91.44438852541519","99.35000000000001"
"9","3","19","551671","91.13350125944585","99.25"
"9","3","20","551671","90.91597274791823","99.075"
"9","3","21","551671","90.39919151086407","98.95"
"9","3","22","551671","89.98735777496839","98.875"
"9","3","23","551671","89.49898785425101","98.8"
"9","3","24","551671","88.97897137066127","98.675"
"9","3","25","551671","88.59604662949823","98.65"
"9","3","26","551671","88.13387423935092","98.6"
"9","3","27","551671","87.88417576835154","98.425"
"9","3","28","551671","87.39517153748412","98.375"
"9","3","29","551671","87.16319267920692","98.35000000000001"
"9","3","30","551671","86.96869432425554","98.225"
"9","3","31","551671","86.707410236822","98.175"
"9","3","32","551671","86.40999490056093","98.05"
"9","3","33","551671","85.84183673469387","98"
"9","3","34","551671","85.539090444558","97.85000000000001"
"9","3","35","551671","85.11128165771296","97.725"
"9","3","36","551671","84.79651906833888","97.675"
"9","3","37","551671","84.52868852459017","97.6"
"9","3","38","551671","84.24289008455035","97.575"
"9","3","39","551671","83.97435897435898","97.5"
"9","3","40","551671","83.76573336758284","97.32499999999999"
"9","3","41","551671","83.38477366255144","97.2"
"9","3","42","551671","82.93875450334535","97.15"
"9","3","43","551671","82.56502704094773","97.075"
"9","3","44","551671","82.21935483870968","96.875"
"9","3","45","551671","82.01550387596899","96.75"
"9","3","46","551671","81.86528497409327","96.5"
"9","3","47","551671","81.62947586922678","96.35000000000001"
"9","3","48","551671","81.23212893163505","96.175"
"9","3","49","551671","80.92139510671525","96.05"
"9","3","50","551671","80.73514077163712","95.89999999999999"
"9","3","51","551671","80.45407098121086","95.8"
"9","3","52","551671","80.26143790849673","95.625"
"9","3","53","551671","79.94239329667452","95.475"
"9","3","54","551671","79.59611854183059","95.325"
"9","3","55","551671","79.25420168067227","95.19999999999999"
"9","3","56","551671","78.8173455978975","95.125"
"9","3","57","551671","78.48867825171143","94.95"
"9","3","58","551671","78.34344500131891","94.77499999999999"
"9","3","59","551671","78.14149947201689","94.69999999999999"
"9","3","60","551671","77.79540047581285","94.575"
"9","3","61","551671","77.6071995764955","94.45"
"9","3","62","551671","77.33898754306917","94.325"
"9","3","63","551671","76.91082802547771","94.19999999999999"
"9","3","64","551671","76.42686487921424","94.175"
"9","3","65","551671","76.15118445568272","93.925"
"9","3","66","551671","75.77292110874201","93.8"
"9","3","67","551671","75.5804643714972","93.675"
"9","3","68","551671","75.26048624098317","93.575"
"9","3","69","551671","75.00668985817501","93.425"
"9","3","70","551671","74.85913603434398","93.175"
"9","3","71","551671","74.818401937046","92.925"
"9","3","72","551671","74.52091767881241","92.625"
"9","3","73","551671","74.37703141928495","92.30000000000001"
"9","3","74","551671","74.31441759435243","92.07499999999999"
"9","3","75","551671","74.24366312346689","91.725"
"9","3","76","551671","74.38356164383562","91.25"
"9","3","77","551671","74.38722115119802","90.77499999999999"
"9","3","78","551671","74.52229299363057","90.275"
"9","3","79","551671","74.83960948396094","89.625"
"9","3","80","551671","74.81065918653577","89.125"
"9","3","81","551671","75.01411631846415","88.55"
"9","3","82","551671","75.22023302074453","87.97500000000001"
"9","3","83","551671","75.47980521340591","87.275"
"9","3","84","551671","75.67099567099567","86.625"
"9","3","85","551671","75.74171029668412","85.95"
"9","3","86","551671","75.86510263929618","85.25"
"9","3","87","551671","76.13132209405501","84.52499999999999"
"9","3","88","551671","76.6497461928934","83.72500000000001"
"9","3","89","551671","76.91380349608198","82.95"
"9","3","90","551671","77.03771289537713","82.19999999999999"
"9","3","91","551671","77.44314689612784","81.35"
"9","3","92","551671","77.72261867825007","80.575"
"9","3","93","551671","78.05259862241704","79.85"
"9","3","94","551671","78.28011381599747","79.07499999999999"
"9","3","95","551671","78.51213282247765","78.3"
"9","3","96","551671","79.10881498224089","77.425"
"9","3","97","551671","79.816813869807","76.425"
"9","3","98","551671","80.4635761589404","75.5"
"9","3","99","551671","81.05933623868589","74.575"
"9","3","100","551671","81.55306883689386","73.725"
"9","3","101","551671","81.90541466758053","72.95"
"9","3","102","551671","82.27146814404432","72.2"
"9","3","103","551671","82.89519803715388","71.325"
"9","3","104","551671","83.5402625044342","70.475"
"9","3","105","551671","83.94840558939448","69.77499999999999"
"9","3","106","551671","84.69350743561841","68.925"
"9","3","107","551671","85.49394050679398","68.075"
"9","3","108","551671","86.0698365527489","67.30000000000001"
"9","3","109","551671","87.04819277108435","66.4"
"9","3","110","551671","87.84761904761905","65.625"
"9","3","111","551671","88.46895487851909","64.825"
"9","3","112","551671","89.23136948888022","64.075"
"9","3","113","551671","89.48818897637796","63.5"
"9","3","114","551671","90.199203187251","62.74999999999999"
"9","3","115","551671","90.4225352112676","62.125"
"9","3","116","551671","90.94232331437856","61.550000000000004"
"9","3","117","551671","91.43442622950819","61"
"9","3","118","551671","91.88741721854305","60.4"
"9","3","119","551671","92.35269536147096","59.824999999999996"
"9","3","120","551671","92.95952782462057","59.3"
"9","3","121","551671","93.21170980059398","58.925000000000004"
"9","3","122","551671","93.32477535301669","58.425000000000004"
"9","3","123","551671","93.6124298662063","57.925000000000004"
"9","3","124","551671","94.28945074106365","57.35"
"9","3","125","551671","94.5566286215979","56.95"
"9","3","126","551671","94.91150442477876","56.49999999999999"
"9","3","127","551671","95.02000889284126","56.225"
"9","3","128","551671","94.93727598566308","55.800000000000004"
"9","3","129","551671","95.48124717577949","55.325"
"9","3","130","551671","95.62642369020502","54.87499999999999"
"9","3","131","551671","96.0496095544327","54.425000000000004"
"9","3","132","551671","96.43353404353867","53.974999999999994"
"9","3","133","551671","96.41693811074919","53.725"
"9","3","134","551671","96.85888420065635","53.325"
"9","3","135","551671","97.02830188679246","53"
"9","3","136","551671","97.10763394973921","52.725"
"9","3","137","551671","97.04621248213435","52.47500000000001"
"9","3","138","551671","97.07854406130268","52.2"
"9","3","139","551671","97.21019721019721","51.975"
"9","3","140","551671","96.95945945945947","51.800000000000004"
"9","3","141","551671","96.94323144104804","51.525"
"9","3","142","551671","96.7396593673966","51.37500000000001"
"9","3","143","551671","96.72211350293543","51.1"
"9","3","144","551671","96.65683382497542","50.849999999999994"
"9","3","145","551671","96.68808699950569","50.575"
"9","3","146","551671","96.8222442899702","50.349999999999994"
"9","3","147","551671","96.61523145843704","50.224999999999994"
"9","3","148","551671","96.2037962037962","50.05"
"9","3","149","551671","95.74148296593187","49.9"
"9","3","150","551671","95.77039274924472","49.65"
"9","3","151","551671","95.55555555555556","49.5"
"9","3","152","551671","95.33231861998985","49.275000000000006"
"9","3","153","551671","95.20408163265306","49"
"9","3","154","551671","95.12820512820512","48.75"
"9","3","155","551671","95.00257599175683","48.525"
"9","3","156","551671","94.97148781752203","48.225"
"9","3","157","551671","95.20333680917622","47.949999999999996"
"9","3","158","551671","95.49029889879391","47.675"
"9","3","159","551671","95.77390385631274","47.325"
"9","3","160","551671","95.65447800741919","47.175"
"9","3","161","551671","95.46908315565032","46.9"
"9","3","162","551671","95.54482018250134","46.575"
"9","3","163","551671","95.52077711818673","46.325"
"9","3","164","551671","95.81521739130436","46"
"9","3","165","551671","95.79694323144105","45.800000000000004"
"9","3","166","551671","95.61883899233297","45.65"
"9","3","167","551671","95.43956043956044","45.5"
"9","3","168","551671","95.6858407079646","45.2"
"9","3","169","551671","95.67147613762486","45.050000000000004"
"9","3","170","551671","95.43429844097996","44.9"
"9","3","171","551671","95.36571747627023","44.775"
"9","3","172","551671","95.347533632287","44.6"
"9","3","173","551671","95.15492957746478","44.375"
"9","3","174","551671","95.08474576271186","44.25"
"9","3","175","551671","94.73684210526315","44.175"
"9","3","176","551671","94.99146272054638","43.925"
"9","3","177","551671","94.86301369863014","43.8"
"9","3","178","551671","94.68571428571428","43.75"
"9","3","179","551671","94.66130884041331","43.55"
"9","3","180","551671","94.35483870967742","43.4"
"9","3","181","551671","94.27745664739884","43.25"
"9","3","182","551671","94.76135040745052","42.95"
"9","3","183","551671","95.08484493856056","42.725"
"9","3","184","551671","95.07331378299119","42.625"
"9","3","185","551671","94.77085781433607","42.55"
"9","3","186","551671","94.70276633313715","42.475"
"9","3","187","551671","94.8642266824085","42.35"
"9","3","188","551671","94.67140319715807","42.225"
"9","3","189","551671","94.59940652818992","42.125"
"9","3","190","551671","94.58333333333333","42"
"9","3","191","551671","94.57040572792363","41.9"
"9","3","192","551671","94.44112372982666","41.825"
"9","3","193","551671","94.13173652694611","41.75"
"9","3","194","551671","94.11057692307693","41.6"
"9","3","195","551671","93.9686369119421","41.449999999999996"
"9","3","196","551671","93.71601208459215","41.375"
"9","3","197","551671","93.75","41.199999999999996"
"9","3","198","551671","93.25227963525836","41.125"
"9","3","199","551671","93.1013431013431","40.949999999999996"
"9","3","200","551671","93.19435928877989","40.775"
"9","3","201","551671","93.28817733990148","40.6"
"9","3","202","551671","92.90123456790124","40.5"
"9","3","203","551671","92.82178217821783","40.400000000000006"
"9","3","204","551671","92.80843149411035","40.325"
"9","3","205","551671","93.03049159925327","40.175"
"9","3","206","551671","92.81698938163647","40.025"
"9","3","207","551671","92.79448621553885","39.900000000000006"
"9","3","208","551671","92.65536723163842","39.825"
"9","3","209","551671","92.63224181360201","39.7"
"9","3","210","551671","92.67214150347442","39.574999999999996"
"9","3","211","551671","92.72612270714737","39.525"
"9","3","212","551671","92.51743817374762","39.425"
"9","3","213","551671","92.30279898218829","39.300000000000004"
"9","3","214","551671","92.52396166134186","39.125"
"9","3","215","551671","92.64235444657709","39.074999999999996"
"9","3","216","551671","92.17447081462477","38.975"
"9","3","217","551671","92.09003215434083","38.875"
"9","3","218","551671","92.07474226804123","38.800000000000004"
"9","3","219","551671","92.05426356589147","38.7"
"9","3","220","551671","92.03367875647669","38.6"
"9","3","221","551671","92.20779220779221","38.5"
"9","3","222","551671","92.23237597911226","38.3"
"9","3","223","551671","92.20694171578258","38.175"
"9","3","224","551671","92","38.125"
"9","3","225","551671","91.92383453709783","38.074999999999996"
"9","3","226","551671","91.84746877054569","38.025"
"9","3","227","551671","91.83673469387756","37.974999999999994"
"9","3","228","551671","92.01320132013201","37.875"
"9","3","229","551671","91.8097754293263","37.85"
"9","3","230","551671","91.86507936507937","37.8"
"9","3","231","551671","91.97080291970804","37.675"
"9","3","232","551671","91.88829787234043","37.6"
"9","3","233","551671","91.87208527648234","37.525"
"9","3","234","551671","91.92256341789053","37.45"
"9","3","235","551671","91.91716766867067","37.425000000000004"
"9","3","236","551671","91.89008042895442","37.3"
"9","3","237","551671","92.05387205387206","37.125"
"9","3","238","551671","92.02702702702703","37"
"9","3","239","551671","91.95402298850574","36.975"
"9","3","240","551671","92.13559322033899","36.875"
"9","3","241","551671","92.11956521739131","36.8"
"9","3","242","551671","92.37057220708446","36.7"
"9","3","243","551671","91.95637355146557","36.675000000000004"
"9","3","244","551671","91.81446111869032","36.65"
"9","3","245","551671","91.80327868852459","36.6"
"9","3","246","551671","91.53005464480874","36.6"
"9","3","247","551671","91.44421629021218","36.525"
"9","3","248","551671","91.36394790952707","36.475"
"9","3","249","551671","91.22085048010973","36.449999999999996"
"9","3","250","551671","91.00274725274726","36.4"
"9","3","251","551671","90.91534755677908","36.325"
"9","3","252","551671","90.6960716747071","36.275"
"9","3","253","551671","90.6896551724138","36.25"
"9","3","254","551671","90.4071773636991","36.225"
"9","3","255","551671","90.51903114186851","36.125"
"9","3","256","551671","90.499306518724","36.05"
"9","3","257","551671","90.61196105702365","35.949999999999996"
"9","3","258","551671","90.801393728223","35.875"
"9","3","259","551671","90.92178770949721","35.8"
"9","3","260","551671","90.83275017494752","35.725"
"9","3","261","551671","90.74982480728802","35.675000000000004"
"9","3","262","551671","90.9985935302391","35.55"
"9","3","263","551671","90.97956307258633","35.475"
"9","3","264","551671","90.69111424541609","35.449999999999996"
"9","3","265","551671","90.79320113314448","35.3"
"9","3","266","551671","90.7735982966643","35.225"
"9","3","267","551671","90.96085409252669","35.125"
"9","3","268","551671","91.01283880171184","35.05"
"9","3","269","551671","91.12383679312813","34.925"
"9","3","270","551671","90.98067287043665","34.925"
"9","3","271","551671","90.90257879656161","34.9"
"9","3","272","551671","90.94176851186197","34.775"
"9","3","273","551671","90.98774333093006","34.675"
"9","3","274","551671","91.04046242774567","34.599999999999994"
"9","3","275","551671","91.09985528219971","34.55"
"9","3","276","551671","91.09341057204924","34.525"
"9","3","277","551671","91.21915820029028","34.449999999999996"
"9","3","278","551671","91.2063953488372","34.4"
"9","3","279","551671","91.25364431486881","34.300000000000004"
"9","3","280","551671","91.24087591240875","34.25"
"9","3","281","551671","91.441111923921","34.175"
"9","3","282","551671","91.28205128205128","34.125"
"9","3","283","551671","91.27565982404691","34.1"
"9","3","284","551671","91.67893961708394","33.95"
"9","3","285","551671","91.59911569638909","33.925"
"9","3","286","551671","91.59911569638909","33.925"
"9","3","287","551671","91.45173176123802","33.925"
"9","3","288","551671","91.92592592592592","33.75"
"9","3","289","551671","92.19910846953938","33.650000000000006"
"9","3","290","551671","92.26190476190477","33.6"
"9","3","291","551671","92.38237490664675","33.475"
"9","3","292","551671","92.51497005988024","33.4"
"9","3","293","551671","92.4287856071964","33.35"
"9","3","294","551671","92.63157894736842","33.25"
"9","3","295","551671","92.69578313253012","33.2"
"9","3","296","551671","92.83559577677225","33.15"
"9","3","297","551671","92.74924471299094","33.1"
"9","3","298","551671","92.66817838246409","33.074999999999996"
"9","3","299","551671","92.7327781983346","33.025"
"9","3","300","551671","92.94385432473445","32.95"
"9","3","301","551671","93.08510638297872","32.9"
"9","3","302","551671","93.22162985529322","32.824999999999996"
"9","3","303","551671","93.43511450381679","32.75"
"9","3","304","551671","93.5064935064935","32.725"
"9","3","305","551671","93.57798165137615","32.7"
"9","3","306","551671","93.71165644171779","32.6"
"9","3","307","551671","93.69715603382014","32.525"
"9","3","308","551671","93.75963020030817","32.45"
"9","3","309","551671","93.8996138996139","32.375"
"9","3","310","551671","93.89017788089714","32.324999999999996"
"9","3","311","551671","93.89017788089714","32.324999999999996"
"9","3","312","551671","94.10852713178295","32.25"
