"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffMean"
"01/25/2022 12:10:13:656 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-mean","[step]","getSeed","getViability","getRemainingCellRatio"
"15","96","133","573986","94.16025350837482","55.225"
"13","96","149","313151","96.41558441558442","48.125"
"14","96","139","88538","94.60500963391137","51.9"
"15","96","134","573986","94.69350411710887","54.65"
"16","120","126","346770","72.4406779661017","73.75"
"13","96","150","313151","96.29629629629629","47.925000000000004"
"14","96","140","88538","94.81337857489093","51.575"
"15","96","135","573986","94.79981592268753","54.325"
"16","120","127","346770","73.2806052269601","72.7"
"13","96","151","313151","96.43044619422571","47.625"
"14","96","141","88538","94.8780487804878","51.24999999999999"
"15","96","136","573986","94.72222222222221","54"
"16","120","128","346770","74.15298637792526","71.575"
"13","96","152","313151","96.4699683877766","47.449999999999996"
"14","96","142","88538","95.33169533169533","50.875"
"15","96","137","573986","94.91841491841491","53.625"
"13","96","153","313151","96.44939056703763","47.175"
"16","120","129","346770","74.63691108749558","70.575"
"14","96","143","88538","95.25222551928783","50.55"
"15","96","138","573986","95.07042253521126","53.25"
"13","96","154","313151","96.53518123667378","46.9"
"16","120","130","346770","75.24254401724757","69.575"
"14","96","144","88538","95.61316051844466","50.14999999999999"
"13","96","155","313151","96.67203435319377","46.575"
"15","96","139","573986","95.14150943396227","53"
"14","96","145","88538","95.68922305764411","49.875"
"16","120","131","346770","76.10522469857509","68.425"
"13","96","156","313151","96.65768194070081","46.375"
"15","96","140","573986","94.88636363636364","52.800000000000004"
"14","96","146","88538","95.81231079717458","49.55"
"13","96","157","313151","96.4769647696477","46.125"
"16","120","132","346770","77.15453194650817","67.30000000000001"
"15","96","141","573986","95.09056244041945","52.449999999999996"
"14","96","147","88538","95.93908629441624","49.25"
"13","96","158","313151","96.40326975476839","45.875"
"16","120","133","346770","77.8657616892911","66.3"
"15","96","142","573986","95.02392344497608","52.25"
"14","96","148","88538","95.71647118816931","49.025"
"13","96","159","313151","96.65570175438597","45.6"
"16","120","134","346770","78.39388145315488","65.375"
"15","96","143","573986","95.23121387283237","51.9"
"14","96","149","88538","95.9917780061665","48.65"
"13","96","160","313151","97.0215113072256","45.324999999999996"
"13","96","161","313151","96.79558011049724","45.25"
"14","96","150","88538","96.17768595041323","48.4"
"15","96","144","573986","95.01934235976789","51.7"
"16","120","135","346770","78.89837083010084","64.45"
"13","96","162","313151","96.78135405105438","45.050000000000004"
"14","96","151","88538","95.78783151326053","48.075"
"15","96","145","573986","95.09470616804275","51.475"
"16","120","136","346770","79.94483845547676","63.449999999999996"
"13","96","163","313151","96.55172413793103","44.95"
"14","96","152","88538","95.65899581589959","47.8"
"15","96","146","573986","95.5078125","51.2"
"16","120","137","346770","80.5189620758483","62.625"
"13","96","164","313151","96.58836689038031","44.7"
"14","96","153","88538","95.79168858495528","47.525"
"15","96","147","573986","95.58173784977909","50.925"
"16","120","138","346770","81.36142625607779","61.7"
"13","96","165","313151","96.68353007307476","44.474999999999994"
"14","96","154","88538","96.02543720190779","47.175"
"15","96","148","573986","95.55994079921065","50.675000000000004"
"16","120","139","346770","81.9753086419753","60.75000000000001"
"13","96","166","313151","96.95087521174479","44.275"
"14","96","155","88538","95.95098561534363","46.925"
"15","96","149","573986","95.58531746031747","50.4"
"13","96","167","313151","96.43463497453311","44.175"
"14","96","156","88538","95.92929833958222","46.675"
"16","120","140","346770","82.65050167224081","59.8"
"15","96","150","573986","95.46360917248255","50.14999999999999"
"13","96","168","313151","96.02498580352072","44.025"
"14","96","157","88538","96.01078167115902","46.375"
"16","120","141","346770","83.41815097540288","58.95"
"15","96","151","573986","95.68706118355065","49.85"
"13","96","169","313151","96.22641509433963","43.725"
"14","96","158","88538","96.36264929424539","46.050000000000004"
"16","120","142","346770","84.21505376344086","58.12500000000001"
"13","96","170","313151","96.04130808950086","43.575"
"15","96","152","573986","95.81442259203227","49.575"
"14","96","159","88538","96.44030668127054","45.65"
"13","96","171","313151","95.91249280368451","43.425000000000004"
"16","120","143","346770","85.33274956217163","57.099999999999994"
"15","96","153","573986","95.59047136340598","49.325"
"14","96","160","88538","96.0924600990644","45.425"
"13","96","172","313151","95.94672843080487","43.175000000000004"
"16","120","144","346770","86.27276765881831","56.275"
"15","96","154","573986","95.76314446145993","48.975"
"14","96","161","88538","96.17940199335548","45.15"
"13","96","173","313151","96.0955710955711","42.9"
"16","120","145","346770","87.01123595505618","55.625"
"15","96","155","573986","95.84615384615385","48.75"
"14","96","162","88538","96.2116991643454","44.875"
"13","96","174","313151","95.79193454120397","42.775"
"16","120","146","346770","87.67060964513193","54.949999999999996"
"14","96","163","88538","96.08938547486034","44.75"
"15","96","156","573986","96.08449252962392","48.525"
"13","96","175","313151","95.72098475967175","42.65"
"16","120","147","346770","88.38709677419355","54.25"
"15","96","157","573986","96.07235142118863","48.375"
"14","96","164","88538","96.3984243106359","44.425"
"13","96","176","313151","95.99292869770183","42.425000000000004"
"14","96","165","88538","96.15384615384616","44.2"
"13","96","177","313151","96.09004739336493","42.199999999999996"
"16","120","148","346770","88.97711349836524","53.525"
"15","96","158","573986","95.8592132505176","48.3"
"14","96","166","88538","96.19318181818181","44"
"13","96","178","313151","95.95238095238095","42"
"16","120","149","346770","89.65028355387523","52.900000000000006"
"15","96","159","573986","95.99167100468506","48.025"
"14","96","167","88538","96.4551172098342","43.725"
"13","96","179","313151","95.92081583683263","41.675000000000004"
"16","120","150","346770","90.29172644667624","52.275000000000006"
"15","96","160","573986","95.87467362924282","47.875"
"14","96","168","88538","96.32183908045977","43.5"
"13","96","180","313151","95.70996978851963","41.375"
"16","120","151","346770","90.68532818532819","51.800000000000004"
"15","96","161","573986","95.90551181102363","47.625"
"14","96","169","88538","96.41825534373196","43.275000000000006"
"13","96","181","313151","95.7498482088646","41.175"
"14","96","170","88538","96.2253193960511","43.05"
"16","120","152","346770","90.85603112840467","51.4"
"15","96","162","573986","95.78281497100686","47.425"
"13","96","182","313151","95.9731543624161","40.975"
"13","96","183","313151","95.94843462246777","40.725"
"14","96","171","88538","96.09101516919488","42.85"
"15","96","163","573986","95.91944886062534","47.175"
"16","120","153","346770","91.12309955860715","50.975"
"14","96","172","88538","95.95782073813707","42.675000000000004"
"13","96","184","313151","96","40.625"
"15","96","164","573986","95.89989350372737","46.949999999999996"
"16","120","154","346770","91.71626984126983","50.4"
"13","96","185","313151","95.92088998763906","40.45"
"14","96","173","88538","95.53990610328638","42.6"
"15","96","165","573986","95.62433297758804","46.85"
"16","120","155","346770","92.05","50"
"13","96","186","313151","95.84367245657567","40.300000000000004"
"14","96","174","88538","95.46792230723955","42.475"
"15","96","166","573986","95.55912252541467","46.725"
"16","120","156","346770","92.23790322580645","49.6"
"13","96","187","313151","96.01246105919003","40.125"
"14","96","175","88538","95.56737588652481","42.3"
"15","96","167","573986","95.47900968783638","46.45"
"13","96","188","313151","96.1225766103815","39.975"
"16","120","157","346770","92.21770091556459","49.15"
"14","96","176","88538","95.72953736654804","42.15"
"15","96","168","573986","95.66160520607376","46.1"
"13","96","189","313151","96.05015673981191","39.875"
"16","120","158","346770","92.66666666666666","48.75"
"14","96","177","88538","95.70149253731344","41.875"
"15","96","169","573986","95.4817637452368","45.925"
"13","96","190","313151","95.41745134965474","39.825"
"16","120","159","346770","93.2712215320911","48.3"
"14","96","178","88538","95.74085182963408","41.675000000000004"
"15","96","170","573986","95.30054644808743","45.75"
"13","96","191","313151","95.32828282828282","39.6"
"16","120","160","346770","93.58037578288099","47.9"
"14","96","179","88538","95.83584791792396","41.425"
"13","96","192","313151","95.43436905516805","39.425"
"15","96","171","573986","95.7072096862961","45.425"
"13","96","193","313151","95.35327816677275","39.275"
"16","120","161","346770","93.8453445554971","47.525"
"14","96","180","88538","95.87628865979381","41.225"
"15","96","172","573986","95.51991150442478","45.2"
"13","96","194","313151","95.27760051052967","39.175"
"14","96","181","88538","95.68126520681265","41.099999999999994"
"16","120","162","346770","94.07720782654681","47.275"
"15","96","173","573986","95.71508069003896","44.925"
"13","96","195","313151","95.13444302176697","39.050000000000004"
"14","96","182","88538","95.29051987767583","40.875"
"16","120","163","346770","94.4119212346993","46.975"
"15","96","174","573986","95.7327344188658","44.525"
"13","96","196","313151","94.99358151476251","38.95"
"14","96","183","88538","95.20590043023971","40.675"
"16","120","164","346770","94.36997319034852","46.625"
"13","96","197","313151","95.42230818826563","38.775"
"15","96","175","573986","96.21254946297343","44.224999999999994"
"14","96","184","88538","95.35891089108911","40.400000000000006"
"13","96","198","313151","95.08408796895213","38.65"
"16","120","165","346770","94.71127900701565","46.325"
"15","96","176","573986","95.97277368122519","44.074999999999996"
"14","96","185","88538","95.40657976412167","40.275"
"13","96","199","313151","94.81865284974094","38.6"
"16","120","166","346770","95.05703422053232","46.025"
"14","96","186","88538","95.25888958203369","40.075"
"15","96","177","573986","96.12314709236031","43.85"
"13","96","200","313151","94.62086843810759","38.574999999999996"
"14","96","187","88538","95.54020100502512","39.800000000000004"
"15","96","178","573986","96.04810996563575","43.65"
"16","120","167","346770","95.19388312397597","45.775"
"13","96","201","313151","94.72999349381914","38.425"
"14","96","188","88538","95.34298300818125","39.725"
"16","120","168","346770","95.06308283049918","45.574999999999996"
"15","96","179","573986","96.26006904487917","43.45"
"13","96","202","313151","94.77465708687133","38.275"
"16","120","169","346770","95.24599226091763","45.225"
"14","96","189","88538","95.26515151515152","39.6"
"15","96","180","573986","95.8477508650519","43.35"
"13","96","203","313151","94.49901768172889","38.175"
"14","96","190","88538","95.00316255534472","39.525"
"16","120","170","346770","95.60133630289532","44.9"
"13","96","204","313151","94.79578392621872","37.95"
"15","96","181","573986","96.17612977983777","43.15"
"14","96","191","88538","94.92707672796449","39.425"
"16","120","171","346770","95.24342473419138","44.675"
"13","96","205","313151","94.57671957671958","37.8"
"15","96","182","573986","96.10238510762072","42.975"
"14","96","192","88538","94.7100063734863","39.225"
"13","96","206","313151","94.68085106382979","37.6"
"15","96","183","573986","95.74344023323616","42.875"
"16","120","172","346770","95.0561797752809","44.5"
"14","96","193","88538","94.81434058898847","39.050000000000004"
"13","96","207","313151","94.27048634243837","37.525"
"15","96","184","573986","95.77216676453317","42.575"
"16","120","173","346770","94.86166007905138","44.275"
"14","96","194","88538","94.7334617854849","38.925"
"13","96","208","313151","94.25133689839572","37.4"
"15","96","185","573986","95.75471698113208","42.4"
"16","120","174","346770","94.83834373227454","44.074999999999996"
"14","96","195","88538","94.06451612903226","38.75"
"13","96","209","313151","94.23592493297586","37.3"
"15","96","186","573986","95.61091340450771","42.15"
"13","96","210","313151","94.21265141318977","37.15"
"14","96","196","88538","94.09474367293966","38.525"
"16","120","175","346770","94.92009132420091","43.8"
"13","96","211","313151","94.1891891891892","37"
"15","96","187","573986","95.36266349583829","42.05"
"14","96","197","88538","94.13298565840938","38.35"
"16","120","176","346770","95.29006318207927","43.525000000000006"
"13","96","212","313151","94.37288135593221","36.875"
"14","96","198","88538","94.41157133464826","38.025"
"15","96","188","573986","95.51435406698565","41.8"
"16","120","177","346770","95.65972222222221","43.2"
"13","96","213","313151","94.35757987763427","36.775000000000006"
"14","96","199","88538","94.067237969677","37.925"
"15","96","189","573986","95.61034275405893","41.575"
"16","120","178","346770","95.74839836924869","42.925000000000004"
"13","96","214","313151","94.20586230402182","36.675000000000004"
"14","96","200","88538","94.16445623342176","37.7"
"15","96","190","573986","95.59178743961353","41.4"
"13","96","215","313151","94.04109589041096","36.5"
"16","120","179","346770","95.5477445811365","42.675000000000004"
"14","96","201","88538","94.19999999999999","37.5"
"15","96","191","573986","95.74726609963548","41.15"
"13","96","216","313151","94.21885753613213","36.325"
"14","96","202","88538","94.11371237458194","37.375"
"16","120","180","346770","95.51886792452831","42.4"
"13","96","217","313151","94.12983425414365","36.199999999999996"
"15","96","192","573986","95.49330085261876","41.05"
"14","96","203","88538","94.35862995298858","37.225"
"16","120","181","346770","95.37366548042705","42.15"
"13","96","218","313151","94.17879417879418","36.075"
"15","96","193","573986","95.53243574051407","40.849999999999994"
"14","96","204","88538","94.21265141318977","37.15"
"16","120","182","346770","95.81089168162777","41.775"
"13","96","219","313151","94.02777777777777","36"
"15","96","194","573986","95.58011049723757","40.725"
"14","96","205","88538","94.1891891891892","37"
"16","120","183","346770","96.3789981894991","41.425"
"13","96","220","313151","93.67176634214186","35.949999999999996"
"14","96","206","88538","94.48979591836735","36.75"
"15","96","195","573986","95.56103575832306","40.550000000000004"
"13","96","221","313151","93.65853658536587","35.875"
"16","120","184","346770","96.3680387409201","41.3"
"14","96","207","88538","94.40273037542663","36.625"
"15","96","196","573986","95.23809523809523","40.425"
"13","96","222","313151","93.50558659217877","35.8"
"16","120","185","346770","96.3436928702011","41.025"
"14","96","208","88538","94.04517453798768","36.525"
"13","96","223","313151","93.55742296918767","35.699999999999996"
"15","96","197","573986","95.09925558312655","40.300000000000004"
"16","120","186","346770","96.19865113427345","40.775"
"14","96","209","88538","93.69431117203564","36.475"
"13","96","224","313151","93.18820224719101","35.6"
"15","96","198","573986","94.95955196017424","40.175"
"14","96","210","88538","94.19488597097443","36.175000000000004"
"16","120","187","346770","96.11829944547135","40.575"
"13","96","225","313151","93.23467230443974","35.475"
"15","96","199","573986","95.125","40"
"13","96","226","313151","92.94781382228491","35.449999999999996"
"14","96","211","88538","94.17071478140181","36.025"
"16","120","188","346770","96.33767846058349","40.275"
"15","96","200","573986","95.23510971786834","39.875"
"13","96","227","313151","92.92786421499292","35.35"
"14","96","212","88538","94.35146443514645","35.85"
"16","120","189","346770","96.38403990024938","40.1"
"15","96","201","573986","94.96538703587161","39.725"
"13","96","228","313151","92.49823071479123","35.325"
"14","96","213","88538","94.33566433566433","35.75"
"16","120","190","346770","96.61229611041405","39.85"
"13","96","229","313151","92.68985095812633","35.225"
"15","96","202","573986","94.95586380832283","39.65"
"14","96","214","88538","94.52247191011236","35.6"
"16","120","191","346770","96.10307982401005","39.775"
"13","96","230","313151","92.59786476868327","35.125"
"15","96","203","573986","94.63383838383838","39.6"
"14","96","215","88538","94.5031712473573","35.475"
"16","120","192","346770","96.20253164556962","39.5"
"13","96","231","313151","92.43937232524965","35.05"
"15","96","204","573986","94.92707672796449","39.425"
"14","96","216","88538","94.41696113074205","35.375"
"13","96","232","313151","92.14285714285714","35"
"16","120","193","346770","96.12944162436548","39.4"
"14","96","217","88538","94.11347517730496","35.25"
"15","96","205","573986","94.97135582431572","39.275"
"13","96","233","313151","92.0487106017192","34.9"
"16","120","194","346770","96.17102744097001","39.175"
"14","96","218","88538","93.95877754086709","35.175"
"15","96","206","573986","94.7100063734863","39.225"
"13","96","234","313151","92.16954022988506","34.8"
"16","120","195","346770","96.46529562982005","38.9"
"14","96","219","88538","93.52773826458038","35.15"
"15","96","207","573986","94.37699680511183","39.125"
"13","96","235","313151","92.3021582733813","34.75"
"14","96","220","88538","93.29529243937232","35.05"
"16","120","196","346770","96.44012944983818","38.625"
"13","96","236","313151","91.93664506839453","34.725"
"15","96","208","573986","93.91805377720871","39.050000000000004"
"14","96","221","88538","92.92857142857143","35"
"13","96","237","313151","91.6907514450867","34.599999999999994"
"16","120","197","346770","96.29870129870129","38.5"
"15","96","209","573986","94.1972920696325","38.775"
"14","96","222","88538","93.05654974946313","34.925"
"13","96","238","313151","91.31064446053584","34.525"
"16","120","198","346770","96.5359477124183","38.25"
"15","96","210","573986","94.18228829993535","38.675"
"13","96","239","313151","91.43686502177069","34.449999999999996"
"14","96","223","88538","92.81609195402298","34.8"
"16","120","199","346770","96.45669291338582","38.1"
"15","96","211","573986","93.8961038961039","38.5"
"13","96","240","313151","91.75182481751824","34.25"
"14","96","224","88538","92.72334293948127","34.699999999999996"
"15","96","212","573986","93.74185136897","38.35"
"16","120","200","346770","96.50856389986825","37.95"
"13","96","241","313151","92.07630227439472","34.075"
"14","96","225","88538","92.63537906137184","34.625"
"13","96","242","313151","91.9970631424376","34.050000000000004"
"15","96","213","573986","93.39437540876389","38.224999999999994"
"14","96","226","88538","92.40780911062907","34.575"
"16","120","201","346770","96.3036303630363","37.875"
"13","96","243","313151","92.32472324723247","33.875"
"14","96","227","88538","92.52539912917271","34.449999999999996"
"15","96","214","573986","93.24590163934427","38.125"
"16","120","202","346770","96.35761589403974","37.75"
"14","96","228","88538","92.70605397520059","34.275"
"13","96","244","313151","92.23946784922394","33.825"
"15","96","215","573986","93.34650856389986","37.95"
"16","120","203","346770","96.47606382978722","37.6"
"13","96","245","313151","92.29058561897702","33.725"
"14","96","229","88538","92.76315789473685","34.2"
"15","96","216","573986","93.25842696629213","37.824999999999996"
"16","120","204","346770","96.40718562874252","37.574999999999996"
"13","96","246","313151","92.13066072754269","33.675"
"14","96","230","88538","92.52747252747253","34.125"
"15","96","217","573986","93.05555555555556","37.8"
"13","96","247","313151","92.1875","33.6"
"14","96","231","88538","92.57352941176471","34"
"16","120","205","346770","96.39999999999999","37.5"
"15","96","218","573986","92.76708692767087","37.675"
"13","96","248","313151","92.18168279970216","33.575"
"14","96","232","88538","92.4834193072955","33.925"
"16","120","206","346770","96.24413145539906","37.275000000000006"
"13","96","249","313151","91.8717375093214","33.525"
"15","96","219","573986","92.74300932090546","37.55"
"14","96","233","88538","92.6720947446336","33.775"
"16","120","207","346770","95.82491582491582","37.125"
"13","96","250","313151","91.92221391174272","33.425"
"14","96","234","88538","92.65033407572383","33.675"
"15","96","220","573986","92.5183700734803","37.425000000000004"
"13","96","251","313151","91.97901049475263","33.35"
"16","120","208","346770","96.2085308056872","36.925000000000004"
"14","96","235","88538","92.70290394638869","33.575"
"15","96","221","573986","92.68456375838926","37.25"
"13","96","252","313151","91.73553719008265","33.275"
"14","96","236","88538","92.74495138369484","33.425"
"16","120","209","346770","95.85034013605443","36.75"
"15","96","222","573986","92.47311827956989","37.2"
"13","96","253","313151","91.2847483095417","33.275"
"14","96","237","88538","92.28464419475655","33.375"
"16","120","210","346770","95.69377990430623","36.575"
"13","96","254","313151","91.18975903614458","33.2"
"15","96","223","573986","92.37002025658339","37.025000000000006"
"14","96","238","88538","91.904047976012","33.35"
"13","96","255","313151","91.52798789712556","33.050000000000004"
"16","120","211","346770","96.00825877494839","36.325"
"15","96","224","573986","91.94857916102842","36.95"
"14","96","239","88538","91.64785553047405","33.225"
"13","96","256","313151","91.57814871016691","32.95"
"16","120","212","346770","96.19377162629758","36.125"
"15","96","225","573986","91.46341463414635","36.9"
"14","96","240","88538","91.6918429003021","33.1"
"13","96","257","313151","91.78707224334602","32.875"
"15","96","226","573986","91.70068027210885","36.75"
"16","120","213","346770","95.83622484385843","36.025"
"14","96","241","88538","91.89393939393939","33"
"13","96","258","313151","91.92073170731707","32.800000000000004"
"15","96","227","573986","91.46174863387978","36.6"
"14","96","242","88538","92.07920792079209","32.824999999999996"
"16","120","214","346770","95.96381350034795","35.925000000000004"
"13","96","259","313151","91.89602446483181","32.7"
"14","96","243","88538","91.91456903127384","32.775"
"15","96","228","573986","91.6381082933516","36.475"
"13","96","260","313151","91.72413793103448","32.625"
"16","120","215","346770","96.0195530726257","35.8"
"14","96","244","88538","91.81957186544342","32.7"
"15","96","229","573986","91.34020618556701","36.375"
"13","96","261","313151","91.78187403993856","32.550000000000004"
"16","120","216","346770","95.93267882187938","35.65"
"14","96","245","88538","91.72413793103448","32.625"
"13","96","262","313151","91.76923076923077","32.5"
"15","96","230","573986","91.38525155065473","36.275"
"16","120","217","346770","95.78059071729957","35.55"
"14","96","246","88538","91.54496541122214","32.525"
"13","96","263","313151","91.67309175019275","32.425"
"15","96","231","573986","91.55124653739612","36.1"
"16","120","218","346770","95.00351864883885","35.525"
"14","96","247","88538","91.5188897455667","32.425"
"13","96","264","313151","91.71185127807901","32.275"
"15","96","232","573986","91.59722222222221","36"
"16","120","219","346770","94.77401129943502","35.4"
"14","96","248","88538","91.5895061728395","32.4"
"13","96","265","313151","91.83514774494557","32.15"
"15","96","233","573986","91.29526462395543","35.9"
"14","96","249","88538","91.49922720247295","32.35"
"16","120","220","346770","94.96096522356281","35.225"
"13","96","266","313151","91.74454828660437","32.1"
"15","96","234","573986","90.85833914863922","35.825"
"13","96","267","313151","91.86864738076622","31.974999999999998"
"14","96","250","88538","91.55038759689923","32.25"
"16","120","221","346770","94.93941553813258","35.075"
"13","96","268","313151","91.91522762951334","31.85"
"15","96","235","573986","90.63591893780573","35.775"
"14","96","251","88538","91.15593483320403","32.225"
"16","120","222","346770","94.84978540772532","34.949999999999996"
"13","96","269","313151","91.67321288295365","31.825"
"14","96","252","88538","90.91614906832298","32.2"
"15","96","236","573986","90.20979020979021","35.75"
"16","120","223","346770","94.83500717360116","34.849999999999994"
"13","96","270","313151","91.5880503144654","31.8"
"14","96","253","88538","90.95869056897895","32.074999999999996"
"15","96","237","573986","90.04207573632539","35.65"
"13","96","271","313151","91.64696611505121","31.724999999999998"
"16","120","224","346770","94.46043165467626","34.75"
"14","96","254","88538","90.88074824629774","32.074999999999996"
"15","96","238","573986","90.0774102744546","35.525"
"13","96","272","313151","91.5615141955836","31.7"
"14","96","255","88538","91.09375","32"
"16","120","225","346770","94.72161966738973","34.575"
"15","96","239","573986","90.12693935119887","35.449999999999996"
"13","96","273","313151","91.31121642969984","31.65"
"14","96","256","88538","91.22257053291536","31.900000000000002"
"16","120","226","346770","94.42028985507245","34.5"
"15","96","240","573986","89.90825688073394","35.425000000000004"
"13","96","274","313151","91.29057798891527","31.574999999999996"
"14","96","257","88538","91.50275373721479","31.775"
"16","120","227","346770","94.46467589220686","34.325"
"15","96","241","573986","89.67468175388967","35.35"
"13","96","275","313151","91.26984126984127","31.5"
"14","96","258","88538","91.42407553107789","31.775"
"16","120","228","346770","94.16058394160584","34.25"
"15","96","242","573986","89.1643059490085","35.3"
"14","96","259","88538","91.699604743083","31.624999999999996"
"13","96","276","313151","91.02462271644161","31.474999999999998"
"16","120","229","346770","94.35483870967742","34.1"
"14","96","260","88538","91.60728424386382","31.574999999999996"
"13","96","277","313151","90.85850556438791","31.45"
"15","96","243","573986","88.80226789510985","35.275"
"13","96","278","313151","90.9307875894988","31.424999999999997"
"14","96","261","88538","91.74603174603175","31.5"
"16","120","230","346770","94.24778761061947","33.900000000000006"
"15","96","244","573986","88.83357041251779","35.15"
"13","96","279","313151","91.0031847133758","31.4"
"14","96","262","88538","91.41494435612083","31.45"
"16","120","231","346770","94.72902746844841","33.675"
"15","96","245","573986","89.0870185449358","35.05"
"13","96","280","313151","90.99601593625498","31.374999999999996"
"14","96","263","88538","91.40127388535032","31.4"
"16","120","232","346770","94.77611940298507","33.5"
"15","96","246","573986","89.04011461318052","34.9"
"13","96","281","313151","91.06145251396647","31.324999999999996"
"14","96","264","88538","91.39442231075698","31.374999999999996"
"16","120","233","346770","95.34534534534535","33.300000000000004"
"15","96","247","573986","89.35251798561151","34.75"
"13","96","282","313151","91.12","31.25"
"14","96","265","88538","91.38068635275339","31.324999999999996"
"13","96","283","313151","91.18589743589743","31.2"
"16","120","234","346770","95.10910458991722","33.225"
"15","96","248","573986","89.51554591467824","34.575"
"14","96","266","88538","91.04716227018386","31.275"
"13","96","284","313151","91.09863672814755","31.175000000000004"
"15","96","249","573986","89.6376811594203","34.5"
"14","96","267","88538","90.96722621902478","31.275"
"16","120","235","346770","94.8756593820648","33.175"
"13","96","285","313151","91.00401606425703","31.125000000000004"
"15","96","250","573986","89.75290697674419","34.4"
"14","96","268","88538","91.25902165196472","31.175000000000004"
"16","120","236","346770","94.93575207860923","33.074999999999996"
"13","96","286","313151","90.8286403861625","31.075000000000003"
"15","96","251","573986","89.51965065502183","34.35"
"14","96","269","88538","91.24497991967871","31.125000000000004"
"16","120","237","346770","95.06454062262718","32.925"
"13","96","287","313151","90.74074074074075","31.05"
"14","96","270","88538","91.30434782608695","31.05"
"15","96","252","573986","89.71553610503283","34.275"
"13","96","288","313151","90.96045197740112","30.975"
"16","120","238","346770","94.75285171102662","32.875"
"15","96","253","573986","89.90490124359913","34.175"
"14","96","271","88538","91.59935379644588","30.95"
"13","96","289","313151","90.87237479806139","30.95"
"16","120","239","346770","95.02677888293802","32.675"
"15","96","254","573986","89.6778916544656","34.150000000000006"
"14","96","272","88538","91.59935379644588","30.95"
"13","96","290","313151","91.15259740259741","30.8"
"16","120","240","346770","94.93476592478895","32.574999999999996"
"15","96","255","573986","89.43506969919297","34.075"
"14","96","273","88538","91.34304207119742","30.9"
"13","96","291","313151","91.13100081366964","30.725"
"16","120","241","346770","94.99615088529639","32.475"
"14","96","274","88538","91.24797406807131","30.85"
"15","96","256","573986","89.47755702722591","33.975"
"13","96","292","313151","90.96826688364524","30.725"
"14","96","275","88538","91.47034930950447","30.775000000000002"
"16","120","242","346770","95.20123839009288","32.300000000000004"
"13","96","293","313151","91.04234527687296","30.7"
"15","96","257","573986","89.80044345898004","33.825"
"14","96","276","88538","91.46341463414635","30.75"
"13","96","294","313151","90.8720456397718","30.675"
"16","120","243","346770","95.03491078355314","32.225"
"15","96","258","573986","89.99258710155671","33.725"
"14","96","277","88538","91.60554197229014","30.675"
"13","96","295","313151","91.1620294599018","30.55"
"16","120","244","346770","95.31615925058547","32.025"
"15","96","259","573986","90.04457652303121","33.650000000000006"
"14","96","278","88538","91.59183673469387","30.625000000000004"
"13","96","296","313151","91.14754098360656","30.5"
"16","120","245","346770","95.15246286161063","31.974999999999998"
"15","96","260","573986","90.10416666666666","33.6"
"13","96","297","313151","91.36513157894737","30.4"
"14","96","279","88538","91.66666666666666","30.599999999999998"
"16","120","246","346770","95.21943573667711","31.900000000000002"
"15","96","261","573986","89.87341772151899","33.575"
"13","96","298","313151","91.26853377265239","30.349999999999998"
"14","96","280","88538","91.65985282093213","30.575000000000003"
"15","96","262","573986","90.14189693801345","33.475"
"16","120","247","346770","95.21193092621664","31.85"
"13","96","299","313151","91.33663366336634","30.3"
"14","96","281","88538","92.18106995884774","30.375000000000004"
"15","96","263","573986","89.97005988023952","33.4"
"16","120","248","346770","95.43307086614173","31.75"
"13","96","300","313151","91.40495867768595","30.25"
"14","96","282","88538","92.25700164744646","30.349999999999998"
"15","96","264","573986","89.7378277153558","33.375"
"16","120","249","346770","95.42586750788644","31.7"
"13","96","301","313151","91.3907284768212","30.2"
"14","96","283","88538","92.32673267326733","30.3"
"15","96","265","573986","89.92481203007519","33.25"
"13","96","302","313151","91.84692179700498","30.049999999999997"
"16","120","250","346770","95.18167456556083","31.65"
"14","96","284","88538","92.39669421487604","30.25"
"13","96","303","313151","91.91666666666667","30"
"15","96","266","573986","89.76674191121144","33.225"
"16","120","251","346770","94.86166007905138","31.624999999999996"
"14","96","285","88538","92.47311827956989","30.225"
"13","96","304","313151","91.97994987468672","29.925"
"16","120","252","346770","94.37400950871633","31.55"
"15","96","267","573986","89.81132075471699","33.125"
"14","96","286","88538","92.22497932175352","30.225"
"13","96","305","313151","92.12730318257957","29.849999999999998"
"14","96","287","88538","92.29494614747308","30.175"
"16","120","253","346770","94.05233941316415","31.525"
"15","96","268","573986","89.87915407854985","33.1"
"13","96","306","313151","92.28187919463086","29.799999999999997"
"14","96","288","88538","92.35880398671097","30.099999999999998"
"15","96","269","573986","89.79591836734694","33.074999999999996"
"16","120","254","346770","94.0381558028617","31.45"
"13","96","307","313151","92.27539882451721","29.775000000000002"
"14","96","289","88538","92.82136894824707","29.95"
"15","96","270","573986","89.78046934140802","33.025"
"16","120","255","346770","93.7947494033413","31.424999999999997"
"13","96","308","313151","92.43061396131202","29.725"
"14","96","290","88538","92.56474519632414","29.925"
"15","96","271","573986","89.8936170212766","32.9"
"13","96","309","313151","92.73648648648648","29.599999999999998"
"16","120","256","346770","93.93939393939394","31.35"
