"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"9","20","182","349585","95.38092381523695","41.675000000000004"
"10","30","174","351736","96.22641509433963","45.050000000000004"
"12","30","149","461568","96.81012658227847","49.375"
"11","30","164","541157","96.48127128263337","44.05"
"9","20","183","349585","95.12928442573661","41.575"
"10","30","175","351736","96.31696428571429","44.800000000000004"
"11","30","165","541157","96.85354691075516","43.7"
"12","30","150","461568","96.79389312977099","49.125"
"9","20","184","349585","95.1086956521739","41.4"
"10","30","176","351736","96.07843137254902","44.625"
"11","30","166","541157","96.89833429063756","43.525000000000006"
"12","30","151","461568","96.72131147540983","48.8"
"9","20","185","349585","95.02427184466019","41.199999999999996"
"10","30","177","351736","95.77940348902645","44.425"
"11","30","167","541157","96.20034542314335","43.425000000000004"
"12","30","152","461568","96.654657745754","48.575"
"9","20","186","349585","94.82023156611822","41.025"
"10","30","178","351736","95.87803500846978","44.275"
"11","30","168","541157","96.34570765661253","43.1"
"12","30","153","461568","96.63908996897621","48.35"
"9","20","187","349585","94.38339438339437","40.949999999999996"
"10","30","179","351736","96.03174603174604","44.1"
"11","30","169","541157","96.3265306122449","42.875"
"9","20","188","349585","94.36964504283965","40.849999999999994"
"12","30","154","461568","96.57320872274143","48.15"
"10","30","180","351736","95.85227272727272","44"
"11","30","170","541157","96.53552554315912","42.575"
"9","20","189","349585","94.63955637707949","40.575"
"12","30","155","461568","96.65621734587252","47.85"
"10","30","181","351736","95.9954233409611","43.7"
"11","30","171","541157","96.52122641509435","42.4"
"9","20","190","349585","94.55108359133126","40.375"
"10","30","182","351736","95.92188397472718","43.525000000000006"
"12","30","156","461568","96.48662821185108","47.675"
"9","20","191","349585","94.52395768512757","40.175"
"11","30","172","541157","96.443390634262","42.175000000000004"
"10","30","183","351736","95.5594002306805","43.35"
"12","30","157","461568","96.41539272535582","47.425"
"9","20","192","349585","94.44097439100561","40.025"
"11","30","173","541157","96.66070363744782","41.925000000000004"
"10","30","184","351736","95.37839399191219","43.275000000000006"
"12","30","158","461568","96.29629629629629","47.25"
"9","20","193","349585","94.78643216080403","39.800000000000004"
"11","30","174","541157","96.76646706586827","41.75"
"10","30","185","351736","95.02314814814815","43.2"
"9","20","194","349585","94.57755359394704","39.65"
"12","30","159","461568","95.97030752916224","47.15"
"11","30","175","541157","96.46282973621103","41.699999999999996"
"10","30","186","351736","95.27972027972028","42.9"
"9","20","195","349585","94.1735275490817","39.475"
"12","30","160","461568","95.84885577434807","46.975"
"11","30","176","541157","96.32086851628469","41.449999999999996"
"10","30","187","351736","95.2548330404218","42.675000000000004"
"9","20","196","349585","94.0279542566709","39.35"
"11","30","177","541157","96.24924379915305","41.325"
"12","30","161","461568","95.62433297758804","46.85"
"9","20","197","349585","93.83343928798475","39.324999999999996"
"10","30","188","351736","94.88836662749706","42.55"
"11","30","178","541157","96.2378640776699","41.199999999999996"
"12","30","162","461568","95.86243954862978","46.525"
"9","20","198","349585","93.86581469648563","39.125"
"10","30","189","351736","94.92924528301887","42.4"
"11","30","179","541157","96.10705596107056","41.099999999999994"
"9","20","199","349585","93.78603459320948","39.025"
"12","30","163","461568","95.9481361426256","46.275"
"10","30","190","351736","94.8581560283688","42.3"
"11","30","180","541157","95.84605986560783","40.925"
"9","20","200","349585","93.96274887604368","38.925"
"12","30","164","461568","96.14758545849159","46.075"
"10","30","191","351736","94.89311163895488","42.1"
"11","30","181","541157","95.8282208588957","40.75"
"9","20","201","349585","93.88280746941405","38.824999999999996"
"10","30","192","351736","94.99404052443386","41.949999999999996"
"12","30","165","461568","96.12868047982552","45.85"
"9","20","202","349585","93.4151065203357","38.725"
"11","30","182","541157","95.9284392350401","40.525"
"10","30","193","351736","94.68339307048984","41.85"
"12","30","166","461568","95.95185995623632","45.7"
"9","20","203","349585","93.51491569390402","38.550000000000004"
"11","30","183","541157","96.28022318660881","40.325"
"10","30","194","351736","94.01197604790418","41.75"
"9","20","204","349585","93.61979166666666","38.4"
"12","30","167","461568","96.10104338275673","45.525"
"11","30","184","541157","95.83333333333334","40.2"
"10","30","195","351736","94.22382671480143","41.55"
"9","20","205","349585","93.40731070496084","38.3"
"12","30","168","461568","95.53472987872105","45.35"
"11","30","185","541157","95.57632398753894","40.125"
"10","30","196","351736","94.31680773881499","41.349999999999994"
"9","20","206","349585","93.57377049180327","38.125"
"12","30","169","461568","95.84257206208426","45.1"
"11","30","186","541157","95.375","40"
"10","30","197","351736","94.23893268647664","41.225"
"9","20","207","349585","93.42969776609723","38.05"
"11","30","187","541157","95.17543859649122","39.900000000000006"
"12","30","170","461568","95.48997772828508","44.9"
"9","20","208","349585","93.2762030323006","37.925"
"10","30","198","351736","93.7956204379562","41.099999999999994"
"11","30","188","541157","94.84600879949717","39.775"
"9","20","209","349585","93.2013201320132","37.875"
"12","30","171","461568","95.74229691876751","44.625"
"10","30","199","351736","93.88379204892966","40.875"
"11","30","189","541157","95.01262626262627","39.6"
"9","20","210","349585","93.364299933643","37.675"
"12","30","172","461568","95.61057962858752","44.425"
"10","30","200","351736","93.85749385749385","40.699999999999996"
"11","30","190","541157","94.87341772151898","39.5"
"9","20","211","349585","93.08510638297872","37.6"
"10","30","201","351736","93.53448275862068","40.6"
"12","30","173","461568","95.5832389580974","44.15"
"9","20","212","349585","92.54327563249002","37.55"
"11","30","191","541157","94.65308720560152","39.275"
"10","30","202","351736","93.33333333333333","40.5"
"12","30","174","461568","95.44419134396355","43.9"
"9","20","213","349585","92.45660881174899","37.45"
"11","30","192","541157","94.63943841735801","39.175"
"10","30","203","351736","93.4863523573201","40.300000000000004"
"9","20","214","349585","92.4983255190891","37.325"
"12","30","175","461568","95.48054919908466","43.7"
"11","30","193","541157","94.42307692307692","39"
"10","30","204","351736","93.70324189526184","40.1"
"9","20","215","349585","92.3489932885906","37.25"
"12","30","176","461568","95.62464018422567","43.425000000000004"
"11","30","194","541157","94.27652733118971","38.875"
"10","30","205","351736","93.4918648310388","39.95"
"9","20","216","349585","92.52021563342318","37.1"
"11","30","195","541157","94.24692954104718","38.675"
"12","30","177","461568","95.4335260115607","43.25"
"10","30","206","351736","93.41279799247178","39.85"
"9","20","217","349585","92.49492900608519","36.975"
"11","30","196","541157","93.96887159533074","38.550000000000004"
"12","30","178","461568","95.64206856478792","43.025000000000006"
"10","30","207","351736","93.37539432176656","39.625"
"9","20","218","349585","92.60013577732519","36.825"
"11","30","197","541157","94.32485322896281","38.324999999999996"
"9","20","219","349585","92.64805990469708","36.725"
"12","30","179","461568","95.68513119533529","42.875"
"10","30","208","351736","93.47275031685678","39.45"
"11","30","198","541157","94.50261780104712","38.2"
"9","20","220","349585","92.62295081967213","36.6"
"10","30","209","351736","93.63057324840764","39.25"
"12","30","180","461568","95.72349150556532","42.675000000000004"
"11","30","199","541157","94.09448818897637","38.1"
"9","20","221","349585","92.25496915695682","36.475"
"10","30","210","351736","93.60613810741688","39.1"
"11","30","200","541157","94.00921658986175","37.974999999999994"
"12","30","181","461568","95.40636042402826","42.449999999999996"
"9","20","222","349585","92.43986254295532","36.375"
"10","30","211","351736","93.64569961489089","38.95"
"11","30","201","541157","93.72937293729373","37.875"
"9","20","223","349585","92.29181004817619","36.325"
"12","30","182","461568","95.39279385705848","42.325"
"10","30","212","351736","93.81443298969072","38.800000000000004"
"11","30","202","541157","93.51422898742554","37.775"
"9","20","224","349585","92.06896551724138","36.25"
"12","30","183","461568","95.54896142433235","42.125"
"10","30","213","351736","93.72979961215255","38.675"
"11","30","203","541157","93.35548172757476","37.625"
"9","20","225","349585","91.7184265010352","36.225"
"12","30","184","461568","95.58735837805605","41.925000000000004"
"10","30","214","351736","92.94498381877023","38.625"
"11","30","204","541157","92.81437125748504","37.574999999999996"
"9","20","226","349585","91.63787145818935","36.175000000000004"
"12","30","185","461568","95.56354916067147","41.699999999999996"
"10","30","215","351736","92.6575698505523","38.475"
"11","30","205","541157","92.7807486631016","37.4"
"9","20","227","349585","91.55709342560554","36.125"
"10","30","216","351736","92.17731421121252","38.35"
"11","30","206","541157","92.6224010731053","37.275000000000006"
"12","30","186","461568","95.00901984365603","41.575"
"9","20","228","349585","91.68399168399168","36.075"
"10","30","217","351736","92.02614379084967","38.25"
"11","30","207","541157","92.54032258064517","37.2"
"12","30","187","461568","94.6417820590006","41.525"
"9","20","229","349585","91.65507649513212","35.949999999999996"
"10","30","218","351736","92.1259842519685","38.1"
"11","30","208","541157","92.51517194875252","37.075"
"12","30","188","461568","94.55864570737606","41.349999999999994"
"9","20","230","349585","91.49825783972125","35.875"
"10","30","219","351736","91.76548089591567","37.95"
"11","30","209","541157","92.5575101488498","36.95"
"9","20","231","349585","91.41660851360781","35.825"
"12","30","189","461568","94.59295261239367","41.15"
"10","30","220","351736","91.6776750330251","37.85"
"11","30","210","541157","92.27642276422763","36.9"
"9","20","232","349585","91.46853146853147","35.75"
"12","30","190","461568","94.34306569343066","41.099999999999994"
"10","30","221","351736","91.3302448709464","37.775"
"11","30","211","541157","92.1821889870836","36.775000000000006"
"9","20","233","349585","91.57894736842105","35.625"
"12","30","191","461568","94.27178549664839","41.025"
"10","30","222","351736","91.43426294820716","37.65"
"11","30","212","541157","91.96185286103542","36.7"
"9","20","234","349585","91.49683766690092","35.575"
"10","30","223","351736","91.28989361702128","37.6"
"12","30","192","461568","94.06001224739742","40.825"
"9","20","235","349585","91.47286821705426","35.475"
"11","30","213","541157","91.7462482946794","36.65"
"10","30","224","351736","91.19412941961308","37.475"
"9","20","236","349585","91.44876325088339","35.375"
"11","30","214","541157","91.66666666666666","36.6"
"12","30","193","461568","93.96551724137932","40.6"
"10","30","225","351736","90.92122830440587","37.45"
"9","20","237","349585","91.36588818117481","35.325"
"11","30","215","541157","91.9753086419753","36.449999999999996"
"12","30","194","461568","93.81570810142239","40.425"
"9","20","238","349585","91.62526614620297","35.225"
"10","30","226","351736","90.88471849865952","37.3"
"11","30","216","541157","91.80440771349862","36.3"
"12","30","195","461568","93.7733499377335","40.150000000000006"
"9","20","239","349585","91.74964438122333","35.15"
"10","30","227","351736","91.1170928667564","37.15"
"11","30","217","541157","91.51724137931035","36.25"
"12","30","196","461568","93.56652092442224","40.025"
"9","20","240","349585","91.18065433854908","35.15"
"10","30","228","351736","90.8968307484828","37.075"
"11","30","218","541157","91.28630705394191","36.15"
"9","20","241","349585","91.37562366357804","35.075"
"12","30","197","461568","92.9153605015674","39.875"
"10","30","229","351736","90.67567567567568","37"
"11","30","219","541157","91.25","36"
"9","20","242","349585","91.15549215406563","35.05"
"12","30","198","461568","92.83018867924528","39.75"
"11","30","220","541157","91.14365411436542","35.85"
"10","30","230","351736","90.9090909090909","36.85"
"9","20","243","349585","91","35"
"12","30","199","461568","92.92929292929293","39.6"
"11","30","221","541157","91.31652661064426","35.699999999999996"
"10","30","231","351736","90.48913043478261","36.8"
"9","20","244","349585","90.98067287043665","34.925"
"12","30","200","461568","93.09252217997465","39.45"
"11","30","222","541157","91.75475687103594","35.475"
"10","30","232","351736","90.41468388851122","36.775000000000006"
"9","20","245","349585","90.75268817204301","34.875"
"11","30","223","541157","91.861288039632","35.325"
"12","30","201","461568","93.2484076433121","39.25"
"10","30","233","351736","90.51841746248294","36.65"
"9","20","246","349585","91.13193943763518","34.675"
