"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbLayers"
"01/25/2022 11:14:57:509 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-layers","[step]","getSeed","getViability","getRemainingCellRatio"
"6","2","245","808118","90.34670292318151","36.775000000000006"
"5","2","248","705676","89.84214138641043","36.425000000000004"
"6","2","246","808118","90.33356024506467","36.725"
"5","2","249","705676","89.87603305785123","36.3"
"6","2","247","808118","90.45020463847203","36.65"
"5","2","250","705676","89.99309868875086","36.225"
"6","2","248","808118","90.62927496580028","36.55"
"5","2","251","705676","89.84105044920526","36.175000000000004"
"6","2","249","808118","90.48596851471595","36.525"
"5","2","252","705676","89.75778546712803","36.125"
"6","2","250","808118","90.85910652920963","36.375"
"5","2","253","705676","89.875173370319","36.05"
"6","2","251","808118","90.91534755677908","36.325"
"5","2","254","705676","89.84700973574408","35.949999999999996"
"6","2","252","808118","90.9090909090909","36.3"
"5","2","255","705676","89.82578397212544","35.875"
"6","2","253","808118","90.70247933884298","36.3"
"5","2","256","705676","89.95115143056525","35.825"
"6","2","254","808118","90.55823569951758","36.275"
"5","2","257","705676","89.81158408932309","35.825"
"6","2","255","808118","90.6832298136646","36.225"
"5","2","258","705676","89.6575821104123","35.775"
"6","2","256","808118","90.6767955801105","36.199999999999996"
"5","2","259","705676","89.56582633053222","35.699999999999996"
"6","2","257","808118","90.73305670816045","36.15"
"5","2","260","705676","89.67696629213484","35.6"
"6","2","258","808118","90.79584775086505","36.125"
"5","2","261","705676","89.45888966971187","35.575"
"6","2","259","808118","90.76388888888889","36"
"5","2","262","705676","89.37368050668543","35.525"
"6","2","260","808118","90.94707520891365","35.9"
"5","2","263","705676","89.56276445698167","35.449999999999996"
"6","2","261","808118","90.94707520891365","35.9"
"5","2","264","705676","89.41425546930134","35.425000000000004"
"6","2","262","808118","91.06145251396647","35.8"
"5","2","265","705676","89.60396039603961","35.35"
"6","2","263","808118","90.98532494758909","35.775"
"5","2","266","705676","89.51841359773371","35.3"
"6","2","264","808118","91.17028731604765","35.675000000000004"
"5","2","267","705676","89.2983699503898","35.275"
"6","2","265","808118","91.10021023125438","35.675000000000004"
"5","2","268","705676","89.29078014184397","35.25"
"6","2","266","808118","91.10021023125438","35.675000000000004"
"5","2","269","705676","89.3465909090909","35.199999999999996"
"6","2","267","808118","91.03013314646111","35.675000000000004"
"5","2","270","705676","89.40256045519203","35.15"
"5","2","271","705676","89.11806543385491","35.15"
"6","2","268","808118","91.09396914446003","35.65"
"6","2","269","808118","91.01123595505618","35.6"
"5","2","272","705676","89.22198429693077","35.025"
"5","2","273","705676","89.33428775948461","34.925"
"6","2","270","808118","90.73033707865169","35.6"
"5","2","274","705676","89.37544867193108","34.825"
"6","2","271","808118","90.64697609001406","35.55"
"6","2","272","808118","90.83215796897038","35.449999999999996"
"5","2","275","705676","89.568345323741","34.75"
"5","2","276","705676","89.48126801152738","34.699999999999996"
"6","2","273","808118","90.95406360424029","35.375"
"5","2","277","705676","89.39393939393939","34.65"
"6","2","274","808118","90.93484419263456","35.3"
"5","2","278","705676","89.38628158844766","34.625"
"6","2","275","808118","91.06382978723404","35.25"
"5","2","279","705676","89.50795947901592","34.55"
"6","2","276","808118","91.1221590909091","35.199999999999996"
"5","2","280","705676","89.69521044992743","34.449999999999996"
"6","2","277","808118","90.98011363636364","35.199999999999996"
"5","2","281","705676","90.0874635568513","34.300000000000004"
"6","2","278","808118","90.8315565031983","35.175"
"5","2","282","705676","90.13157894736842","34.2"
"6","2","279","808118","91.02564102564102","35.099999999999994"
"5","2","283","705676","90.10989010989012","34.125"
"6","2","280","808118","91.01283880171184","35.05"
"5","2","284","705676","90.16874541452677","34.075"
"6","2","281","808118","90.85714285714286","35"
"5","2","285","705676","90.16152716593245","34.050000000000004"
"6","2","282","808118","90.91559370529328","34.949999999999996"
"5","2","286","705676","90.42709867452136","33.95"
"6","2","283","808118","90.90257879656161","34.9"
"5","2","287","705676","90.48672566371681","33.900000000000006"
"6","2","284","808118","90.75268817204301","34.875"
"5","2","288","705676","90.53954175905396","33.825"
"6","2","285","808118","90.94176851186197","34.775"
"5","2","289","705676","90.53954175905396","33.825"
"6","2","286","808118","90.93525179856115","34.75"
"5","2","290","705676","90.60650887573965","33.800000000000004"
"6","2","287","808118","91.13193943763518","34.675"
"5","2","291","705676","90.4585798816568","33.800000000000004"
"6","2","288","808118","91.32947976878613","34.599999999999994"
"5","2","292","705676","90.45151739452257","33.775"
"6","2","289","808118","91.25722543352602","34.599999999999994"
"5","2","293","705676","90.44444444444444","33.75"
"6","2","290","808118","91.3232104121475","34.575"
"5","2","294","705676","90.36323202372128","33.725"
"6","2","291","808118","91.52173913043478","34.5"
"5","2","295","705676","90.63197026022306","33.625"
"6","2","292","808118","91.50943396226415","34.449999999999996"
"5","2","296","705676","90.625","33.6"
"6","2","293","808118","91.43064633260711","34.425"
"5","2","297","705676","90.76005961251863","33.550000000000004"
"6","2","294","808118","91.21278140885984","34.425"
"5","2","298","705676","90.76005961251863","33.550000000000004"
"6","2","295","808118","91.33284777858704","34.325"
"5","2","299","705676","90.67164179104478","33.5"
"6","2","296","808118","91.26001456664238","34.325"
"5","2","300","705676","90.66467513069455","33.475"
"6","2","297","808118","91.26001456664238","34.325"
"5","2","301","705676","90.86826347305389","33.4"
"6","2","298","808118","91.25364431486881","34.300000000000004"
"5","2","302","705676","90.847711927982","33.324999999999996"
"6","2","299","808118","91.2472647702407","34.275"
"5","2","303","705676","91.12114371708051","33.225"
"6","2","300","808118","91.30752373995618","34.225"
"5","2","304","705676","91.38972809667673","33.1"
"6","2","301","808118","91.22807017543859","34.2"
"5","2","305","705676","91.45880574452003","33.074999999999996"
"6","2","302","808118","91.14202049780381","34.150000000000006"
"5","2","306","705676","91.66666666666666","33"
"6","2","303","808118","91.14202049780381","34.150000000000006"
"5","2","307","705676","91.73616376042456","32.975"
"6","2","304","808118","91.14202049780381","34.150000000000006"
"5","2","308","705676","91.79954441913439","32.925"
"6","2","305","808118","91.34262655906089","34.075"
"5","2","309","705676","91.93916349809886","32.875"
"6","2","306","808118","91.26284875183553","34.050000000000004"
"5","2","310","705676","91.86311787072243","32.875"
"6","2","307","808118","91.46431199411332","33.975"
"5","2","311","705676","91.9969512195122","32.800000000000004"
"6","2","308","808118","91.24356144223694","33.975"
"5","2","312","705676","91.84451219512195","32.800000000000004"
"6","2","309","808118","91.16997792494482","33.975"
"6","2","310","808118","91.23711340206185","33.95"
"6","2","311","808118","91.29793510324484","33.900000000000006"
"6","2","312","808118","91.29793510324484","33.900000000000006"
