apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,alpha,monoPhagoEff,NLCPhagoEff,M2PhagoEff,M2KillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nLCThreshold,signalInitMean,signalInitStd,diffTime,diffTimeStd,fitnessVia,fitnessConc,evolution$samples
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.0884028997136,371.04809148370003,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.16366273442668,368.2056904837001,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.16366273442668,370.49352348370013,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.16508043392918,408.9864554837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.16508043392918,411.6679714837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.16508043392918,425.7663374837001,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.16508043392918,416.9402784836999,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.17888003657123,375.26762748369987,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.17888003657123,374.1655324837,100.0
1,9,2,49,0,8,8,0,1,3,2,1,103,95,21,50,11,190.1933566185952,364.23809048369986,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.22233293659576,343.2746944836998,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.22233293659576,345.65411848370013,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.22233293659576,344.15878948370005,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.22233293659576,346.08264448370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,190.2639738613332,354.9788584837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,190.2639738613332,356.76931148370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,190.2639738613332,358.71077248369994,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,190.2639738613332,357.7247074836997,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,190.2639738613332,358.5109984836998,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.31589853340432,373.58161248370004,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.31589853340432,372.64432348369996,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.41169623136173,349.6042784837001,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.41169623136173,350.7610894837,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.41169623136173,352.21681548370003,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,190.41169623136173,353.5432194837,100.0
2,9,2,49,0,8,9,2,1,2,2,1,103,98,16,53,11,190.61543629227225,368.1660174836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,190.61589594641868,347.3608964837001,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,190.61589594641868,346.8040444837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,190.61589594641868,347.66996148370004,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.62987643421428,357.90958048370004,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.62987643421428,358.21055048370005,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,190.70557921555192,370.42272348370005,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.7180524563969,419.1211264837001,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.7180524563969,415.1988074837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.7180524563969,417.7125464837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,190.75113087443214,412.39028348370005,100.0
1,8,1,49,1,5,1,2,3,1,2,1,103,95,5,51,4,190.78471610460494,353.2066654837,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.81728026445708,382.9747234837,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.81728026445708,379.09719348370004,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,190.81728026445708,377.5505354837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.8572118459462,358.21055048370005,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.8572118459462,356.0336704836999,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,190.8572118459462,359.1586054837,100.0
1,9,2,49,0,8,8,0,1,3,2,1,103,95,21,50,11,190.96269767994343,365.20691348369996,100.0
1,9,2,49,0,8,8,0,1,3,2,1,103,95,21,50,11,190.96269767994343,364.23809048369986,100.0
2,9,2,49,0,8,9,2,1,2,2,1,103,98,16,53,11,190.977488496448,368.1660174836999,100.0
2,9,2,49,0,8,9,2,1,2,2,1,103,98,16,53,11,190.977488496448,365.8416014837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.02578746550418,367.95384348369987,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.02578746550418,370.52255648370004,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.02578746550418,370.50586148369996,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.05247273030614,362.2829744837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.05247273030614,361.68286248369986,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.05247273030614,362.01992648369986,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.05247273030614,361.8972244837002,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,191.0579591241669,412.7395884837,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,191.06198063874183,367.25085748369986,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,191.06198063874183,369.0528794836998,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,191.06198063874183,369.98309248369986,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,191.06198063874183,372.31240348370005,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.08512585446624,371.1749174837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.08512585446624,370.50586148369996,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.08512585446624,370.7069844837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,191.08512585446624,372.3341054837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,191.19654485096507,408.9864554837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,191.19654485096507,425.7663374837001,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,191.19654485096507,416.9402784836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,191.28379443704492,352.28943848370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,191.28379443704492,352.69097748369995,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,191.28379443704492,353.0246654837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.34559960381029,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.34559960381029,346.8040444837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.34559960381029,347.3608964837001,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.36130953924282,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.36130953924282,348.2869354836998,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,191.3880367244389,371.7062444836998,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,191.3880367244389,375.26762748369987,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.51960575815662,346.8040444837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.51960575815662,347.66996148370004,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,191.6687374125457,364.9905114837,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.7115513887257,357.68721348369985,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.7115513887257,360.3902104837001,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.7115513887257,358.3213974837,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.7115513887257,358.62970348370027,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,191.79429896489972,369.5428344837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,191.79429896489972,369.04538148370006,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.88351450485703,342.9324074836999,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.89516514009125,369.10194648370003,100.0
1,9,2,49,0,10,9,4,1,1,2,1,103,95,17,53,17,191.89516514009125,368.0993164837,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.89928408326438,345.1065704836999,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,191.89928408326438,345.6187234837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,191.92510960550254,356.76931148370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,191.92510960550254,354.9788584837001,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,191.93015190445288,369.5428344837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,191.93015190445288,371.04809148370003,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,191.93788702488519,371.7062444836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,348.8400014836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,349.16712548369986,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,346.2791674836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,347.8774884836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.0288992510852,348.6497474837,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,192.0684294822601,379.09719348370004,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,100,21,53,11,192.08048209023963,345.76008048370005,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,100,21,53,11,192.08048209023963,347.14789748370004,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,100,21,53,11,192.08048209023963,347.0439524837,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.24770837660736,347.37151748370013,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.24770837660736,345.65411848370013,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.24770837660736,350.7610894837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.25451988128586,412.3204824837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.25451988128586,407.41264148370004,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.2616532582561,412.7395884837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,352.28943848370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,353.01062448369987,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,354.9788584837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,357.7247074836997,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,358.71077248369994,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.27369189162488,354.00902848370004,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.2991307856477,358.71077248369994,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.2991307856477,357.7247074836997,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.30077780165826,356.76931148370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.30077780165826,353.01062448369987,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.35259391071904,353.5432194837,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.35259391071904,350.7610894837,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,192.35259391071904,352.21681548370003,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.4040465422061,345.1065704836999,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.4040465422061,343.84975148369995,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,192.42170720321758,369.54090948369986,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,192.42170720321758,372.31240348370005,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,192.42170720321758,371.2544134837,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,192.42170720321758,373.80750248370003,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.43089406694043,411.6679714837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.43089406694043,416.9402784836999,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,48,57,5,192.43089406694043,421.33109748370003,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,192.47500931476898,343.5463704837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.5584703899893,354.2529634836999,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.5584703899893,352.4983904837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.5584703899893,349.4913834837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.5584703899893,354.6944014836998,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,100,21,53,11,192.57939786920952,345.5008154837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,358.71077248369994,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,358.30055148369985,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,357.5829544836998,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,352.0204344837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,355.7994814836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,356.76931148370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,350.9605614837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,351.7007874837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,353.01062448369987,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,358.5109984836998,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,350.2597564836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.64936008778056,357.7247074836997,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.7969774340968,346.2791674836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.7969774340968,346.8040444837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.7969774340968,348.6497474837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.7969774340968,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,192.7969774340968,348.2869354836998,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,95,20,53,11,192.8320956696682,369.54090948369986,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,192.85569454238876,341.65433448369987,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,192.85569454238876,343.5463704837,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,192.85569454238876,345.43715848370005,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,192.8565463473662,368.5385594836999,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,192.8565463473662,371.7062444836998,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.86348333516946,369.5428344837,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,192.87236776754193,386.0421554837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.88006300496158,357.90958048370004,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.88006300496158,356.0336704836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,357.7247074836997,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,352.0204344837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,356.76931148370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,353.01062448369987,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,358.30055148369985,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,354.9788584837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.89364901039772,351.30734448369986,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.8938679436921,353.7820974837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,192.8938679436921,352.4983904837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.9676704978053,350.2597564836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.9676704978053,351.4335394837002,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.9676704978053,350.9605614837001,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,192.9676704978053,349.6650384837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.03271979500084,342.9324074836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.03271979500084,342.08043548369994,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.03271979500084,340.9109044837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,193.08151642916283,360.24923548369975,100.0
1,8,1,49,1,5,1,2,3,1,2,1,103,95,5,51,4,193.10199270605582,351.8708264837,100.0
1,8,1,49,1,5,1,2,3,1,2,1,103,95,5,51,4,193.10199270605582,352.3402774837001,100.0
1,8,1,49,1,5,1,2,3,1,2,1,103,95,5,51,4,193.10199270605582,351.03901648370004,100.0
1,8,1,49,1,5,1,2,3,1,2,1,103,95,5,51,4,193.10199270605582,352.8863834837001,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.2663284945125,371.04809148370003,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.2663284945125,369.5428344837,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,193.33096432495046,339.7724944837001,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,193.33096432495046,343.5463704837,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,193.33096432495046,339.04282748369997,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,193.34019635582905,348.1440534837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,193.34019635582905,349.6650384837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,193.36210489409814,370.2382954837,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,193.36210489409814,370.52255648370004,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,193.3863442834982,348.22449148370004,100.0
1,10,2,49,1,10,5,0,1,1,2,1,110,95,5,53,3,193.3863442834982,352.21681548370003,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,193.42144328306014,367.95384348369987,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.44998757281311,346.2791674836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.44998757281311,345.2691804836997,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.44998757281311,344.4014494836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.45259916674456,345.1530484836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.45259916674456,343.9259184836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.45259916674456,348.2869354836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.45259916674456,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.45259916674456,347.8774884836998,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.4542107811111,343.84975148369995,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.4542107811111,344.9813954836999,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.4542107811111,345.8282884837,100.0
1,8,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.4542107811111,345.1065704836999,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,193.48151241524738,353.01062448369987,100.0
2,9,2,49,0,10,9,0,1,1,2,1,103,95,21,53,11,193.5076455239967,361.0575114837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.7422203545797,352.4983904837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.7422203545797,357.90958048370004,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.7422203545797,357.4045914837,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.7422203545797,356.0336704836999,100.0
1,9,2,49,0,8,10,0,1,1,2,1,103,95,21,50,11,193.7422203545797,354.6944014836998,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,193.83717039448973,353.01062448369987,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,342.3734984836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,345.4958624836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,344.6444844836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,345.2691804836997,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,340.0411004837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,346.6454354836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.84055959016825,344.4014494836998,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,193.86716445919876,339.1745034837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,193.88071432187783,343.0682074837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,348.2869354836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,342.9324074836999,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,339.8979274837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,340.9109044837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,347.66996148370004,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,342.08043548369994,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,342.6147684836998,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,193.93802546473404,345.1530484836999,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,194.04349593652032,379.6875554837,100.0
2,10,2,49,0,10,9,2,1,1,2,1,103,93,20,53,11,194.04349593652032,380.21290348370013,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,194.12884040277248,345.43715848370005,100.0
2,8,2,49,1,10,5,2,1,1,2,1,104,98,20,57,1,194.12884040277248,343.5463704837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,345.85985348369985,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,346.7096364837,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,345.56728848370005,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,353.01062448369987,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,350.48545648369986,100.0
1,8,1,49,0,5,10,4,3,3,2,2,105,95,5,57,5,194.16040509953945,345.0084944837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,38,57,5,194.222942427784,395.45717848370003,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,38,57,5,194.222942427784,396.7235734837,100.0
1,8,1,49,0,8,5,4,3,2,2,2,105,95,38,57,5,194.222942427784,394.8542994837,100.0
2,9,2,49,0,10,9,2,1,2,2,1,103,100,21,53,11,194.27023312073962,347.0439524837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,346.9946284837001,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,340.9109044837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,339.8979274837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,346.17938848370005,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,337.7874604837,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.29240169882652,337.93201748369995,100.0
1,9,1,49,0,5,10,4,3,2,2,2,105,95,5,57,5,194.3363245213749,340.9109044837,100.0
